adgroup_id,dim_type,dim_value,imp,clk,cost,rank_sum,n_days
grp-a001-02-000000047076737,r,02,590,3,6030,3128,103
grp-a001-02-000000047076737,r,03,76,1,1980,370,38
grp-a001-02-000000047076737,r,04,56,2,3515,300,28
grp-a001-02-000000047076737,r,05,30,0,0,200,19
grp-a001-02-000000047076737,r,06,76,2,3203,427,39
grp-a001-02-000000047076737,r,07,45,1,1499,228,29
grp-a001-02-000000047076737,r,08,90,0,0,552,56
grp-a001-02-000000047076737,r,09,548,2,2889,3203,109
grp-a001-02-000000047076737,r,10,36,0,0,199,24
grp-a001-02-000000047076737,r,11,137,0,0,624,51
grp-a001-02-000000047076737,r,12,32,0,0,187,19
grp-a001-02-000000047076737,r,13,42,0,0,238,27
grp-a001-02-000000047076737,r,14,10,0,0,31,7
grp-a001-02-000000047076737,r,15,57,0,0,260,33
grp-a001-02-000000047076737,r,16,49,0,0,228,25
grp-a001-02-000000047076737,r,17,6,0,0,38,4
grp-a001-02-000000047076737,r,18,32,0,0,185,18
grp-a001-02-000000047076737,r,99,210,0,0,1358,62
grp-a001-02-000000047076738,h,00,52,0,0,348,27
grp-a001-02-000000047076738,h,01,33,0,0,154,19
grp-a001-02-000000047076738,h,02,15,0,0,105,10
grp-a001-02-000000047076738,h,03,19,1,1463,54,9
grp-a001-02-000000047076738,h,04,7,0,0,26,4
grp-a001-02-000000047076738,h,05,12,0,0,90,9
grp-a001-02-000000047076738,h,06,14,0,0,75,10
grp-a001-02-000000047076738,h,07,31,0,0,273,12
grp-a001-02-000000047076738,h,08,25,0,0,82,9
grp-a001-02-000000047076738,h,09,53,1,1399,222,19
grp-a001-02-000000047076738,h,10,27,0,0,121,14
grp-a001-02-000000047076738,h,11,45,1,1840,302,14
grp-a001-02-000000047076738,h,12,41,0,0,188,15
grp-a001-02-000000047076738,h,13,37,1,1680,136,19
grp-a001-02-000000047076738,h,14,45,0,0,200,20
grp-a001-02-000000047076738,h,15,30,0,0,146,18
grp-a001-02-000000047076738,h,16,39,0,0,163,16
grp-a001-02-000000047076738,h,17,47,0,0,265,23
grp-a001-02-000000047076738,h,18,24,0,0,120,10
grp-a001-02-000000047076738,h,19,30,0,0,107,13
grp-a001-02-000000047076738,h,20,33,0,0,169,19
grp-a001-02-000000047076738,h,21,33,0,0,184,11
grp-a001-02-000000047076738,h,22,28,0,0,129,16
grp-a001-02-000000047076738,h,23,39,0,0,221,16
grp-a001-02-000000047076738,m,11068,119,1,1463,1002,40
grp-a001-02-000000047076738,m,27758,124,1,1840,213,25
grp-a001-02-000000047076738,m,33421,169,1,1399,1252,34
grp-a001-02-000000047076738,m,335738,1,0,0,1,1
grp-a001-02-000000047076738,m,341893,43,0,0,203,29
grp-a001-02-000000047076738,m,341898,3,0,0,6,3
grp-a001-02-000000047076738,m,370822,1,0,0,1,1
grp-a001-02-000000047076738,m,684924,38,0,0,38,8
grp-a001-02-000000047076738,m,684925,47,1,1680,47,14
grp-a001-02-000000047076738,m,684926,35,0,0,410,16
grp-a001-02-000000047076738,m,684927,20,0,0,193,11
grp-a001-02-000000047076738,m,8753,159,0,0,514,34
grp-a001-02-000000047076738,r,00,3,0,0,9,3
grp-a001-02-000000047076738,r,01,16,0,0,90,14
grp-a001-02-000000047076738,r,02,186,2,3143,910,54
grp-a001-02-000000047076738,r,03,36,0,0,205,20
grp-a001-02-000000047076738,r,04,31,0,0,152,17
grp-a001-02-000000047076738,r,05,6,0,0,30,5
grp-a001-02-000000047076738,r,06,28,0,0,143,14
grp-a001-02-000000047076738,r,07,10,0,0,62,8
grp-a001-02-000000047076738,r,08,27,0,0,117,17
grp-a001-02-000000047076738,r,09,182,2,3239,922,48
grp-a001-02-000000047076738,r,10,10,0,0,48,5
grp-a001-02-000000047076738,r,11,35,0,0,116,18
grp-a001-02-000000047076738,r,12,8,0,0,26,5
grp-a001-02-000000047076738,r,13,13,0,0,180,10
grp-a001-02-000000047076738,r,14,1,0,0,4,1
grp-a001-02-000000047076738,r,15,27,0,0,151,12
grp-a001-02-000000047076738,r,16,17,0,0,102,7
grp-a001-02-000000047076738,r,17,7,0,0,14,5
grp-a001-02-000000047076738,r,18,8,0,0,78,7
grp-a001-02-000000047076738,r,99,108,0,0,521,31
grp-a001-02-000000047076745,h,00,76,1,1261,466,42
grp-a001-02-000000047076745,h,01,58,0,0,422,27
grp-a001-02-000000047076745,h,02,48,1,759,277,23
grp-a001-02-000000047076745,h,03,41,0,0,169,18
grp-a001-02-000000047076745,h,04,51,0,0,296,10
grp-a001-02-000000047076745,h,05,73,1,1419,451,14
grp-a001-02-000000047076745,h,06,45,0,0,191,13
grp-a001-02-000000047076745,h,07,78,0,0,579,23
grp-a001-02-000000047076745,h,08,64,1,1082,406,30
grp-a001-02-000000047076745,h,09,118,2,1712,584,53
grp-a001-02-000000047076745,h,10,134,3,3234,677,51
grp-a001-02-000000047076745,h,11,118,0,0,761,59
grp-a001-02-000000047076745,h,12,103,5,5000,505,55
grp-a001-02-000000047076745,h,13,134,1,1381,746,62
grp-a001-02-000000047076745,h,14,130,1,963,819,61
grp-a001-02-000000047076745,h,15,175,4,4454,936,64
grp-a001-02-000000047076745,h,16,140,3,2448,801,71
grp-a001-02-000000047076745,h,17,135,1,1292,728,52
grp-a001-02-000000047076745,h,18,139,1,372,725,66
grp-a001-02-000000047076745,h,19,203,6,7459,1380,52
grp-a001-02-000000047076745,h,20,134,2,2620,806,56
grp-a001-02-000000047076745,h,21,177,2,2321,1051,68
grp-a001-02-000000047076745,h,22,131,2,1280,809,66
grp-a001-02-000000047076745,h,23,145,3,2698,837,54
grp-a001-02-000000047076745,m,11068,210,1,764,1429,58
grp-a001-02-000000047076745,m,122876,125,0,0,666,39
grp-a001-02-000000047076745,m,27758,57,3,2209,114,33
grp-a001-02-000000047076745,m,33421,758,6,7627,5389,98
grp-a001-02-000000047076745,m,335738,2,0,0,15,2
grp-a001-02-000000047076745,m,341893,262,1,371,1935,105
grp-a001-02-000000047076745,m,341898,30,0,0,65,18
grp-a001-02-000000047076745,m,370822,7,0,0,32,7
grp-a001-02-000000047076745,m,424040,19,0,0,36,15
grp-a001-02-000000047076745,m,684924,67,0,0,67,30
grp-a001-02-000000047076745,m,684925,17,0,0,17,13
grp-a001-02-000000047076745,m,684926,397,2,2291,2708,110
grp-a001-02-000000047076745,m,684927,74,1,483,509,42
grp-a001-02-000000047076745,m,805759,5,0,0,72,2
grp-a001-02-000000047076745,m,8753,620,26,28010,2368,108
grp-a001-02-000000047076745,r,00,267,0,0,2245,12
grp-a001-02-000000047076745,r,01,59,2,2631,294,30
grp-a001-02-000000047076745,r,02,557,8,7325,2820,119
grp-a001-02-000000047076745,r,03,132,3,2566,758,65
grp-a001-02-000000047076745,r,04,97,2,2592,527,50
grp-a001-02-000000047076745,r,05,16,1,800,100,13
grp-a001-02-000000047076745,r,06,79,0,0,462,41
grp-a001-02-000000047076745,r,07,60,0,0,351,32
grp-a001-02-000000047076745,r,08,89,2,2661,506,43
grp-a001-02-000000047076745,r,09,653,5,3655,4061,115
grp-a001-02-000000047076745,r,10,31,2,2539,161,21
grp-a001-02-000000047076745,r,11,91,1,764,498,55
grp-a001-02-000000047076745,r,12,34,0,0,187,21
grp-a001-02-000000047076745,r,13,70,3,4195,349,34
grp-a001-02-000000047076745,r,14,13,0,0,61,5
grp-a001-02-000000047076745,r,15,125,3,3856,629,56
grp-a001-02-000000047076745,r,16,70,0,0,329,34
grp-a001-02-000000047076745,r,17,13,0,0,60,11
grp-a001-02-000000047076745,r,18,80,6,6005,297,26
grp-a001-02-000000047076745,r,99,114,2,2166,727,54
grp-a001-02-000000047076797,h,00,1477,14,20653,6710,154
grp-a001-02-000000047076797,h,01,1115,7,12783,5084,134
grp-a001-02-000000047076797,h,02,847,0,0,4635,118
grp-a001-02-000000047076797,h,03,641,2,3587,3433,85
grp-a001-02-000000047076797,h,04,717,1,1907,4316,90
grp-a001-02-000000047076797,h,05,784,1,1135,4983,88
grp-a001-02-000000047076797,h,06,996,2,3783,5208,111
grp-a001-02-000000047076797,h,07,1079,4,6181,4957,125
grp-a001-02-000000047076797,h,08,1441,6,9322,6598,136
grp-a001-02-000000047076797,h,09,1318,7,11606,6030,145
grp-a001-02-000000047076797,h,10,1328,12,21276,5344,146
grp-a001-02-000000047076797,h,11,1481,20,33966,6381,155
grp-a001-02-000000047076797,h,12,1084,18,29176,4707,146
grp-a001-02-000000047076797,h,13,1103,13,21727,4705,153
grp-a001-02-000000047076797,h,14,1182,22,36595,5427,152
grp-a001-02-000000047076797,h,15,1255,14,23897,5646,148
grp-a001-02-000000047076797,h,16,1292,25,41831,5920,146
grp-a001-02-000000047076797,h,17,1379,17,27533,6022,146
grp-a001-02-000000047076797,h,18,1267,18,28495,5788,148
grp-a001-02-000000047076797,h,19,1195,14,25420,5662,148
grp-a001-02-000000047076797,h,20,1293,13,21367,5484,156
grp-a001-02-000000047076797,h,21,1640,22,34500,7524,157
grp-a001-02-000000047076797,h,22,1724,21,35555,7677,156
grp-a001-02-000000047076797,h,23,1688,23,39238,7675,157
grp-a001-02-000000047076797,m,11068,3165,9,11378,11304,137
grp-a001-02-000000047076797,m,122876,32,0,0,69,9
grp-a001-02-000000047076797,m,27758,1251,28,34781,2341,156
grp-a001-02-000000047076797,m,33421,10881,18,32086,76702,165
grp-a001-02-000000047076797,m,335738,27,0,0,158,17
grp-a001-02-000000047076797,m,341893,1704,2,3317,6868,166
grp-a001-02-000000047076797,m,341898,743,3,4728,1339,147
grp-a001-02-000000047076797,m,370822,151,0,0,429,81
grp-a001-02-000000047076797,m,424040,1,0,0,7,1
grp-a001-02-000000047076797,m,556927,4,0,0,4,3
grp-a001-02-000000047076797,m,684924,721,1,1903,721,130
grp-a001-02-000000047076797,m,684925,575,1,715,575,134
grp-a001-02-000000047076797,m,684926,2919,72,113745,11680,167
grp-a001-02-000000047076797,m,684927,430,4,2549,2226,134
grp-a001-02-000000047076797,m,805759,14,0,0,143,6
grp-a001-02-000000047076797,m,8753,6708,158,286331,21350,164
grp-a001-02-000000047076797,r,00,3584,2,3891,19426,97
grp-a001-02-000000047076797,r,01,624,17,27193,2836,135
grp-a001-02-000000047076797,r,02,6826,61,100846,30159,167
grp-a001-02-000000047076797,r,03,1271,16,25543,5808,145
grp-a001-02-000000047076797,r,04,967,11,19567,4384,142
grp-a001-02-000000047076797,r,05,243,3,2932,1291,78
grp-a001-02-000000047076797,r,06,876,8,13707,4169,142
grp-a001-02-000000047076797,r,07,700,6,9915,3094,130
grp-a001-02-000000047076797,r,08,1336,13,23581,6582,152
grp-a001-02-000000047076797,r,09,6047,66,111031,27121,167
grp-a001-02-000000047076797,r,10,523,6,10560,2333,120
grp-a001-02-000000047076797,r,11,1194,14,23722,5623,150
grp-a001-02-000000047076797,r,12,383,4,6750,2213,85
grp-a001-02-000000047076797,r,13,646,8,13666,3179,122
grp-a001-02-000000047076797,r,14,191,0,0,934,64
grp-a001-02-000000047076797,r,15,908,17,26245,3972,144
grp-a001-02-000000047076797,r,16,785,13,18859,3848,136
grp-a001-02-000000047076797,r,17,299,3,4016,1210,105
grp-a001-02-000000047076797,r,18,612,13,23904,2524,48
grp-a001-02-000000047076797,r,99,1311,15,25605,5210,151
grp-a001-02-000000047076945,h,00,1400,14,25298,5970,145
grp-a001-02-000000047076945,h,01,1276,5,8164,6280,128
grp-a001-02-000000047076945,h,02,932,0,0,4793,116
grp-a001-02-000000047076945,h,03,967,2,4206,5633,101
grp-a001-02-000000047076945,h,04,1049,2,3976,5454,113
grp-a001-02-000000047076945,h,05,1101,1,1598,5443,107
grp-a001-02-000000047076945,h,06,992,1,2039,4774,118
grp-a001-02-000000047076945,h,07,1078,3,3865,5114,129
grp-a001-02-000000047076945,h,08,1307,9,15646,5618,145
grp-a001-02-000000047076945,h,09,1178,6,10680,5010,143
grp-a001-02-000000047076945,h,10,1174,7,12921,4929,147
grp-a001-02-000000047076945,h,11,1205,6,10092,5204,149
grp-a001-02-000000047076945,h,12,1078,11,18630,5119,146
grp-a001-02-000000047076945,h,13,1209,16,25434,5306,149
grp-a001-02-000000047076945,h,14,1068,9,14484,4470,151
grp-a001-02-000000047076945,h,15,1136,8,11884,4833,147
grp-a001-02-000000047076945,h,16,1336,6,9455,6108,154
grp-a001-02-000000047076945,h,17,1276,8,13430,5582,149
grp-a001-02-000000047076945,h,18,1284,6,8102,5935,147
grp-a001-02-000000047076945,h,19,1222,10,14907,5730,147
grp-a001-02-000000047076945,h,20,1279,12,17723,5630,148
grp-a001-02-000000047076945,h,21,1365,14,22989,5682,156
grp-a001-02-000000047076945,h,22,1433,15,26443,5950,158
grp-a001-02-000000047076945,h,23,1695,12,17642,6752,156
grp-a001-02-000000047076945,m,11068,2098,8,11401,10379,131
grp-a001-02-000000047076945,m,122876,179,0,0,285,51
grp-a001-02-000000047076945,m,27758,758,14,14069,1313,139
grp-a001-02-000000047076945,m,33421,15380,16,26323,85487,164
grp-a001-02-000000047076945,m,335738,28,0,0,161,21
grp-a001-02-000000047076945,m,341893,1452,7,13121,5669,163
grp-a001-02-000000047076945,m,341898,928,0,0,1452,148
grp-a001-02-000000047076945,m,370822,171,1,1528,483,101
grp-a001-02-000000047076945,m,424040,79,0,0,102,44
grp-a001-02-000000047076945,m,556927,1,0,0,1,1
grp-a001-02-000000047076945,m,684924,381,2,2971,381,113
grp-a001-02-000000047076945,m,684925,100,0,0,100,56
grp-a001-02-000000047076945,m,684926,1889,24,41356,7830,164
grp-a001-02-000000047076945,m,684927,327,1,1121,2126,117
grp-a001-02-000000047076945,m,805759,2,0,0,7,2
grp-a001-02-000000047076945,m,805760,1,0,0,6,1
grp-a001-02-000000047076945,m,8753,5266,110,187718,15537,165
grp-a001-02-000000047076945,r,00,4691,1,1670,19008,116
grp-a001-02-000000047076945,r,01,593,5,8343,2663,131
grp-a001-02-000000047076945,r,02,6102,40,68826,27875,167
grp-a001-02-000000047076945,r,03,1262,9,14859,6274,154
grp-a001-02-000000047076945,r,04,973,2,3031,4432,141
grp-a001-02-000000047076945,r,05,323,3,3559,1429,83
grp-a001-02-000000047076945,r,06,865,12,17540,4051,138
grp-a001-02-000000047076945,r,07,573,0,0,2648,127
grp-a001-02-000000047076945,r,08,1284,9,15211,5712,150
grp-a001-02-000000047076945,r,09,5566,46,73565,25524,167
grp-a001-02-000000047076945,r,10,438,4,6311,1904,119
grp-a001-02-000000047076945,r,11,1141,6,8705,5500,147
grp-a001-02-000000047076945,r,12,480,9,14645,2377,98
grp-a001-02-000000047076945,r,13,678,2,3076,3140,134
grp-a001-02-000000047076945,r,14,227,0,0,1104,77
grp-a001-02-000000047076945,r,15,782,11,19430,3505,141
grp-a001-02-000000047076945,r,16,601,6,10049,2629,125
grp-a001-02-000000047076945,r,17,212,3,4122,878,86
grp-a001-02-000000047076945,r,18,370,7,11462,1623,46
grp-a001-02-000000047076945,r,99,1879,8,15204,9043,152
grp-a001-02-000000047076946,h,00,380,5,6932,2278,101
grp-a001-02-000000047076946,h,01,210,2,2673,1389,75
grp-a001-02-000000047076946,h,02,121,1,1634,669,56
grp-a001-02-000000047076946,h,03,102,2,2277,596,43
grp-a001-02-000000047076946,h,04,78,0,0,390,33
grp-a001-02-000000047076946,h,05,109,1,661,802,38
grp-a001-02-000000047076946,h,06,294,3,3265,2228,63
grp-a001-02-000000047076946,h,07,267,6,4636,1735,82
grp-a001-02-000000047076946,h,08,366,3,2907,2223,102
grp-a001-02-000000047076946,h,09,296,4,5154,1818,104
grp-a001-02-000000047076946,h,10,331,4,4827,1875,101
grp-a001-02-000000047076946,h,11,355,6,5574,2057,107
grp-a001-02-000000047076946,h,12,338,4,3783,2029,107
grp-a001-02-000000047076946,h,13,332,6,4824,1994,109
grp-a001-02-000000047076946,h,14,353,4,5541,2382,114
grp-a001-02-000000047076946,h,15,311,13,14416,1925,105
grp-a001-02-000000047076946,h,16,377,9,10974,2444,117
grp-a001-02-000000047076946,h,17,329,6,5656,1901,105
grp-a001-02-000000047076946,h,18,372,12,14051,2149,101
grp-a001-02-000000047076946,h,19,286,8,7639,1514,103
grp-a001-02-000000047076946,h,20,346,4,4216,1894,111
grp-a001-02-000000047076946,h,21,497,6,6502,3031,128
grp-a001-02-000000047076946,h,22,479,7,6720,2964,124
grp-a001-02-000000047076946,h,23,407,7,7183,2285,129
grp-a001-02-000000047076946,m,11068,473,2,1595,2455,85
grp-a001-02-000000047076946,m,27758,137,6,4352,282,70
grp-a001-02-000000047076946,m,33421,2050,11,12541,14711,151
grp-a001-02-000000047076946,m,335738,9,0,0,52,7
grp-a001-02-000000047076946,m,341893,659,0,0,4519,121
grp-a001-02-000000047076946,m,341898,150,0,0,315,66
grp-a001-02-000000047076946,m,370822,32,0,0,98,28
grp-a001-02-000000047076946,m,684924,125,0,0,125,66
grp-a001-02-000000047076946,m,684925,48,0,0,48,40
grp-a001-02-000000047076946,m,684926,1743,29,34130,11273,158
grp-a001-02-000000047076946,m,684927,403,8,6502,3632,124
grp-a001-02-000000047076946,m,805759,10,0,0,156,5
grp-a001-02-000000047076946,m,8753,1497,67,72925,6906,149
grp-a001-02-000000047076946,r,00,544,3,4254,2283,47
grp-a001-02-000000047076946,r,01,189,6,6251,1365,83
grp-a001-02-000000047076946,r,02,1745,26,26962,10802,159
grp-a001-02-000000047076946,r,03,306,5,5338,1790,104
grp-a001-02-000000047076946,r,04,249,6,6089,1685,92
grp-a001-02-000000047076946,r,05,105,3,3883,869,48
grp-a001-02-000000047076946,r,06,268,6,5524,1729,83
grp-a001-02-000000047076946,r,07,186,3,3085,1025,81
grp-a001-02-000000047076946,r,08,315,5,5791,2180,101
grp-a001-02-000000047076946,r,09,1593,26,26438,10148,160
grp-a001-02-000000047076946,r,10,111,2,2360,643,56
grp-a001-02-000000047076946,r,11,357,6,7052,1955,101
grp-a001-02-000000047076946,r,12,90,1,1063,642,43
grp-a001-02-000000047076946,r,13,204,3,3032,1339,80
grp-a001-02-000000047076946,r,14,27,1,1232,156,14
grp-a001-02-000000047076946,r,15,233,4,4924,1303,92
grp-a001-02-000000047076946,r,16,200,3,3613,1178,81
grp-a001-02-000000047076946,r,17,81,1,1414,481,45
grp-a001-02-000000047076946,r,18,135,7,7146,731,39
grp-a001-02-000000047076946,r,99,398,6,6594,2268,118
grp-a001-02-000000047077161,h,00,1202,16,18144,6093,149
grp-a001-02-000000047077161,h,01,692,9,8971,3431,139
grp-a001-02-000000047077161,h,02,407,7,8054,2017,102
grp-a001-02-000000047077161,h,03,285,1,1207,1212,84
grp-a001-02-000000047077161,h,04,246,2,1374,837,73
grp-a001-02-000000047077161,h,05,348,1,1258,1646,94
grp-a001-02-000000047077161,h,06,407,5,5993,2229,116
grp-a001-02-000000047077161,h,07,641,6,6971,3707,139
grp-a001-02-000000047077161,h,08,827,10,10799,4604,139
grp-a001-02-000000047077161,h,09,768,10,9847,4507,147
grp-a001-02-000000047077161,h,10,975,21,21594,5570,153
grp-a001-02-000000047077161,h,11,931,17,17075,5231,154
grp-a001-02-000000047077161,h,12,848,9,9007,4860,147
grp-a001-02-000000047077161,h,13,1037,11,11859,5801,153
grp-a001-02-000000047077161,h,14,1052,17,16223,6081,153
grp-a001-02-000000047077161,h,15,1000,14,14771,5862,150
grp-a001-02-000000047077161,h,16,948,17,16087,5442,149
grp-a001-02-000000047077161,h,17,917,13,14629,5248,145
grp-a001-02-000000047077161,h,18,824,7,7289,4810,146
grp-a001-02-000000047077161,h,19,962,22,21403,5697,152
grp-a001-02-000000047077161,h,20,1205,21,24143,7217,154
grp-a001-02-000000047077161,h,21,1555,20,20954,10309,157
grp-a001-02-000000047077161,h,22,1732,14,12567,11960,159
grp-a001-02-000000047077161,h,23,2426,22,25387,16292,156
grp-a001-02-000000047077161,m,11068,2375,16,12817,7964,156
grp-a001-02-000000047077161,m,27758,1036,17,13524,2251,127
grp-a001-02-000000047077161,m,33421,8080,22,23094,62478,167
grp-a001-02-000000047077161,m,335738,8,0,0,43,8
grp-a001-02-000000047077161,m,341893,1467,5,5392,10508,167
grp-a001-02-000000047077161,m,341898,234,1,1374,603,98
grp-a001-02-000000047077161,m,370822,66,0,0,235,47
grp-a001-02-000000047077161,m,684924,316,0,0,316,106
grp-a001-02-000000047077161,m,684925,344,0,0,344,73
grp-a001-02-000000047077161,m,684926,4188,64,65019,24482,167
grp-a001-02-000000047077161,m,684927,845,10,7675,5649,151
grp-a001-02-000000047077161,m,805759,10,0,0,162,5
grp-a001-02-000000047077161,m,805760,1,0,0,3,1
grp-a001-02-000000047077161,m,8753,3265,157,176711,15625,160
grp-a001-02-000000047077161,r,00,119,1,1180,698,55
grp-a001-02-000000047077161,r,01,807,8,7498,4002,139
grp-a001-02-000000047077161,r,02,5702,75,81015,33191,167
grp-a001-02-000000047077161,r,03,970,12,12431,6320,149
grp-a001-02-000000047077161,r,04,731,14,15010,4604,138
grp-a001-02-000000047077161,r,05,342,3,3121,2237,88
grp-a001-02-000000047077161,r,06,839,8,8039,5141,144
grp-a001-02-000000047077161,r,07,632,8,8459,4002,142
grp-a001-02-000000047077161,r,08,1016,21,19671,6412,150
grp-a001-02-000000047077161,r,09,5182,60,62823,30543,166
grp-a001-02-000000047077161,r,10,393,12,12859,2390,111
grp-a001-02-000000047077161,r,11,1543,5,6190,7570,155
grp-a001-02-000000047077161,r,12,281,8,8196,1781,96
grp-a001-02-000000047077161,r,13,584,5,5055,3490,137
grp-a001-02-000000047077161,r,14,135,1,1257,789,59
grp-a001-02-000000047077161,r,15,647,13,14172,4191,149
grp-a001-02-000000047077161,r,16,488,15,15657,3026,128
grp-a001-02-000000047077161,r,17,252,5,4802,1275,93
grp-a001-02-000000047077161,r,18,378,3,2990,2349,46
grp-a001-02-000000047077161,r,99,1194,15,15181,6652,145
grp-a001-02-000000047485224,h,00,1250,20,30773,4238,137
grp-a001-02-000000047485224,h,01,668,19,26693,2193,122
grp-a001-02-000000047485224,h,02,521,8,11160,1966,113
grp-a001-02-000000047485224,h,03,372,9,15005,1642,90
grp-a001-02-000000047485224,h,04,282,2,2368,1074,80
grp-a001-02-000000047485224,h,05,395,3,4388,1528,100
grp-a001-02-000000047485224,h,06,640,10,12523,2456,118
grp-a001-02-000000047485224,h,07,878,21,28164,2891,136
grp-a001-02-000000047485224,h,08,1075,27,37010,3301,134
grp-a001-02-000000047485224,h,09,1267,33,48758,3631,143
grp-a001-02-000000047485224,h,10,1544,37,51692,4366,144
grp-a001-02-000000047485224,h,11,1688,50,71842,5170,145
grp-a001-02-000000047485224,h,12,1758,42,58626,5554,144
grp-a001-02-000000047485224,h,13,1503,38,55192,4379,144
grp-a001-02-000000047485224,h,14,1696,41,62803,5025,147
grp-a001-02-000000047485224,h,15,1647,37,55044,4810,146
grp-a001-02-000000047485224,h,16,1780,41,57485,5391,143
grp-a001-02-000000047485224,h,17,1654,46,68964,4705,139
grp-a001-02-000000047485224,h,18,1498,34,52177,4376,142
grp-a001-02-000000047485224,h,19,1576,36,50999,4615,142
grp-a001-02-000000047485224,h,20,1862,57,88092,5521,141
grp-a001-02-000000047485224,h,21,1723,44,63100,4749,143
grp-a001-02-000000047485224,h,22,1593,40,57440,4662,137
grp-a001-02-000000047485224,h,23,1358,35,46657,3958,135
grp-a001-02-000000047485224,m,11068,1627,24,34224,7353,146
grp-a001-02-000000047485224,m,27758,1931,89,126574,3144,141
grp-a001-02-000000047485224,m,33421,5733,72,102566,27700,153
grp-a001-02-000000047485224,m,341893,1591,5,5492,4075,152
grp-a001-02-000000047485224,m,341898,1204,9,11772,1450,141
grp-a001-02-000000047485224,m,370822,207,2,2797,272,102
grp-a001-02-000000047485224,m,556927,72,0,0,72,39
grp-a001-02-000000047485224,m,684924,1543,13,15581,1543,129
grp-a001-02-000000047485224,m,684925,535,4,5934,535,112
grp-a001-02-000000047485224,m,684926,5059,118,162971,17401,153
grp-a001-02-000000047485224,m,684927,903,7,9750,3899,143
grp-a001-02-000000047485224,m,787480,1,0,0,10,1
grp-a001-02-000000047485224,m,787481,2,0,0,4,2
grp-a001-02-000000047485224,m,805759,11,0,0,146,9
grp-a001-02-000000047485224,m,805760,7,0,0,47,3
grp-a001-02-000000047485224,m,8753,9802,387,579294,24550,153
grp-a001-02-000000047485224,r,-1,3,0,0,15,2
grp-a001-02-000000047485224,r,00,155,5,7210,416,76
grp-a001-02-000000047485224,r,01,786,24,36538,2283,132
grp-a001-02-000000047485224,r,02,7318,181,260249,22244,153
grp-a001-02-000000047485224,r,03,1347,33,49057,3941,144
grp-a001-02-000000047485224,r,04,1219,24,34836,3912,142
grp-a001-02-000000047485224,r,05,356,15,21396,880,80
grp-a001-02-000000047485224,r,06,1186,19,27637,3600,149
grp-a001-02-000000047485224,r,07,742,21,30776,2183,132
grp-a001-02-000000047485224,r,08,1594,48,67508,4540,151
grp-a001-02-000000047485224,r,09,6973,158,232294,21503,153
grp-a001-02-000000047485224,r,10,507,16,23473,1502,120
grp-a001-02-000000047485224,r,11,1614,37,54578,4528,150
grp-a001-02-000000047485224,r,12,385,15,20482,1099,90
grp-a001-02-000000047485224,r,13,847,31,44182,2561,141
grp-a001-02-000000047485224,r,14,179,2,1954,551,70
grp-a001-02-000000047485224,r,15,1168,36,53452,3237,138
grp-a001-02-000000047485224,r,16,708,14,19349,2288,136
grp-a001-02-000000047485224,r,17,208,9,14543,592,80
grp-a001-02-000000047485224,r,18,574,7,8654,1808,48
grp-a001-02-000000047485224,r,99,2359,35,48787,8518,151
grp-a001-02-000000047485408,h,00,45,1,1195,246,15
grp-a001-02-000000047485408,h,01,29,0,0,189,14
grp-a001-02-000000047485408,h,02,139,0,0,725,17
grp-a001-02-000000047485408,h,03,6,0,0,31,6
grp-a001-02-000000047485408,h,04,4,0,0,59,3
grp-a001-02-000000047485408,h,05,6,0,0,64,5
grp-a001-02-000000047485408,h,06,16,0,0,130,9
grp-a001-02-000000047485408,h,07,23,0,0,158,11
grp-a001-02-000000047485408,h,08,33,0,0,319,14
grp-a001-02-000000047485408,h,09,30,0,0,240,13
grp-a001-02-000000047485408,h,10,27,0,0,191,13
grp-a001-02-000000047485408,h,11,108,3,2001,698,16
grp-a001-02-000000047485408,h,12,31,1,857,221,13
grp-a001-02-000000047485408,h,13,27,1,1116,173,14
grp-a001-02-000000047485408,h,14,24,0,0,201,12
grp-a001-02-000000047485408,h,15,34,0,0,257,15
grp-a001-02-000000047485408,h,16,32,0,0,248,15
grp-a001-02-000000047485408,h,17,19,0,0,117,10
grp-a001-02-000000047485408,h,18,22,0,0,193,11
grp-a001-02-000000047485408,h,19,31,1,749,179,14
grp-a001-02-000000047485408,h,20,48,0,0,395,15
grp-a001-02-000000047485408,h,21,26,1,1013,224,14
grp-a001-02-000000047485408,h,22,47,1,55,337,15
grp-a001-02-000000047485408,h,23,46,1,1013,399,13
grp-a001-02-000000047485408,m,11068,69,0,0,363,14
grp-a001-02-000000047485408,m,27758,8,1,55,14,6
grp-a001-02-000000047485408,m,33421,361,2,2146,2823,24
grp-a001-02-000000047485408,m,341893,170,0,0,1301,22
grp-a001-02-000000047485408,m,341898,19,0,0,78,10
grp-a001-02-000000047485408,m,370822,6,0,0,26,6
grp-a001-02-000000047485408,m,684924,21,1,55,21,10
grp-a001-02-000000047485408,m,684925,5,0,0,5,4
grp-a001-02-000000047485408,m,684926,66,2,1744,688,18
grp-a001-02-000000047485408,m,684927,30,0,0,317,12
grp-a001-02-000000047485408,m,8753,98,4,3999,358,18
grp-a001-02-000000047485408,r,00,2,0,0,18,1
grp-a001-02-000000047485408,r,01,25,0,0,255,10
grp-a001-02-000000047485408,r,02,212,3,1305,1393,23
grp-a001-02-000000047485408,r,03,56,1,1013,431,19
