adgroup_id,adgroup_name,campaign_name,campaign_type,model,cost,conv_amt,total_ad_profit,residual_v1,residual_v2,baseline_v1_daily,baseline_v2_used_fallback,n_days,n_baseline_days,band_total,band_baseline_only,baseline_unavailable,excess_F2,excess_F1b,excess_F1a,excess_연휴,excess_공휴일,excess_휴가창,excess_주말,excess_F3
grp-a001-01-000000060825798,S9플러스_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,갤럭시탭 S9 울트라,93732,254400,54952.98,89456.43,67171.49,538.8942,False,166,97,band1,band1,False,0.0,0.0,0.0,-2155.58,-6570.26,-13458.97,-12318.65,0.0
grp-a001-01-000000060809909,노트20울트라_사생활보호,○ 갤럭시 파워링크,WEB_SITE,,62917,174900,39303.92,90190.55,73617.35,546.6094,False,165,97,band1,band1,False,0.0,0.0,0.0,7122.98,-6574.27,-17124.8,-34310.55,0.0
grp-a001-01-000000060554859,폴드5_지문방지,○ 갤럭시 파워링크,WEB_SITE,갤럭시 Z 폴드5,137784,376900,82496.54,90449.94,104084.48,544.8792,False,166,97,band1,band1,False,0.0,0.0,0.0,-2179.52,3417.03,-20779.28,11588.37,0.0
grp-a001-02-000000059879629,17프로,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,아이폰17(추정 매핑),266700,475610,11271.95,91895.42,194528.15,604.5751,True,152,48,band2,band1,False,0.0,0.0,0.0,18444.04,-3627.45,-18239.03,-12994.95,-64206.09
grp-a001-01-000000038769330,02. 아이폰13,○ 02. 파워링크_PC,WEB_SITE,,40780,186900,68454.37,92320.15,94558.76,483.3516,False,191,111,band1,band1,False,0.0,0.0,0.0,-2416.76,-3726.76,-12380.44,-5341.83,0.0
grp-a001-01-000000060792988,아이폰에어_사생활보호,○ 아이폰 파워링크,WEB_SITE,,58360,172100,42224.45,93763.39,81336.74,564.8397,False,166,97,band1,band1,False,0.0,0.0,0.0,-2819.36,-3953.88,-13221.63,-31544.07,0.0
grp-a001-01-000000060554861,폴드SE_지문방지,○ 갤럭시 파워링크,WEB_SITE,,123763,267100,32344.54,93841.96,71746.21,565.313,False,166,97,band1,band1,False,0.0,0.0,0.0,-2751.25,-11890.19,-932.4,-45923.58,0.0
grp-a001-02-000000046415318,01. 뮤패드_종이질감,● 13. 아이뮤즈_뮤패드,SHOPPING,,241633,521040,62890.67,95602.98,85519.76,281.1852,False,340,206,band1,band1,False,0.0,0.0,0.0,-7030.67,-5347.41,-30833.56,10499.33,0.0
grp-a001-01-000000046588417,01. 갤럭시탭_S9시리즈,○ 02. 파워링크_PC,WEB_SITE,갤럭시탭 S9 울트라,26630,209700,95929.91,96286.27,112765.13,504.1166,False,191,111,band1,band1,False,0.0,0.0,0.0,-2520.58,-2520.58,-13048.8,17733.6,0.0
grp-a001-01-000000060480649,S24플러스_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,갤럭시 S24 (+/울트라),130651,349640,73697.33,97121.87,144413.73,592.2065,False,164,97,band1,band1,False,0.0,0.0,0.0,-1764.41,-7251.45,-29453.53,15044.85,0.0
grp-a001-01-000000060603890,아이폰17프로_강화유리,○ 아이폰 파워링크,WEB_SITE,아이폰17(추정 매핑),93358,372100,124117.16,99261.27,100924.5,1359.7434,True,73,29,band1,band1,False,0.0,0.0,0.0,-6718.97,-6813.49,0.0,42156.1,-3767.74
grp-a001-01-000000060613247,A25_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,갤럭시 A25,17803,127200,56539.49,100669.22,84245.95,613.8367,False,164,95,band1,band1,False,0.0,0.0,0.0,-2455.35,-4296.86,-13341.57,-24035.96,0.0
grp-a001-01-000000060826106,S10FE플러스_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,갤럭시탭 S10 울트라·+,167664,387340,58718.23,104290.32,136054.69,628.255,False,166,97,band1,band1,False,0.0,0.0,0.0,-4483.02,-14371.78,-21528.54,-5188.74,0.0
grp-a001-01-000000046583926,01. 갤럭시탭_A9플러스,○ 02. 파워링크_MO,WEB_SITE,갤럭시탭 A9+,46130,172720,54816.81,104970.85,112245.0,549.5856,False,191,111,band1,band1,False,0.0,0.0,0.0,-3097.93,-5527.93,-7227.24,-34300.94,0.0
grp-a001-02-000000059810410,S22,● 01. 갤럭시_지문방지_사생활,SHOPPING,갤럭시 S22 (+/울트라),227796,397500,4524.28,105740.88,149324.43,607.7062,True,174,102,band2,band1,False,0.0,0.0,0.0,-2430.82,-227.84,-37545.83,-61012.11,0.0
grp-a001-01-000000046579761,01. 갤럭시탭_S8시리즈,○ 02. 파워링크_MO,WEB_SITE,갤럭시탭 S8 울트라,73244,220210,55458.51,108926.6,113214.51,570.2963,False,191,111,band1,band1,False,0.0,0.0,0.0,4971.33,-5801.48,-7644.3,-44993.63,0.0
grp-a001-01-000000060825706,S7FE_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,,68500,244300,74282.0,111361.62,110440.89,670.8531,False,166,97,band1,band1,False,0.0,0.0,0.0,-3743.41,3141.84,-22953.92,-13524.13,0.0
grp-a001-01-000000040189696,01. 갤럭시S_사생활보호,○ 02. 파워링크_PC,WEB_SITE,,168200,378030,52740.97,111467.82,111099.42,583.6011,False,191,111,band1,band1,False,0.0,0.0,0.0,-4548.01,3034.81,-10437.99,-46775.65,0.0
grp-a001-01-000000060842559,프로3-4-5-6세대(12.9인치)_종이질감,○ P. 아이패드 파워링크,WEB_SITE,"아이패드 프로 6세대(11/12.9인치, M2)|아이패드 프로 3~5세대(11/12.9인치)",125728,401500,108930.09,112043.65,102508.28,718.2285,False,156,97,band1,band1,False,0.0,0.0,0.0,-2872.91,1547.21,-14052.7,12264.85,0.0
grp-a001-01-000000044807691,02. 아이폰16_지문방지,○ 02. 파워링크_MO,WEB_SITE,아이폰16(추정 매핑),60600,190000,50446.17,113711.01,98178.96,595.3456,False,191,111,band1,band1,False,0.0,0.0,0.0,-2976.73,-4036.73,-24828.29,-31423.09,0.0
grp-a001-01-000000060825704,S7플러스_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,,68796,361800,142659.29,117270.84,89963.95,706.4509,False,166,97,band1,band1,False,0.0,0.0,0.0,-4675.8,-55.34,42396.84,-12277.25,0.0
grp-a001-01-000000060826107,S10FE_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,갤럭시탭 S10 울트라·+,252951,609200,103098.09,118103.3,62869.03,711.4657,False,166,97,band1,band1,False,0.0,0.0,0.0,-8105.86,22976.99,-11028.97,-18847.36,0.0
grp-a001-02-000000059822251,S20플러스,● 01. 갤럭시_지문방지_사생활,SHOPPING,,346442,731400,81027.32,118164.23,166792.12,609.094,True,194,116,band1,band1,False,0.0,0.0,0.0,-6526.38,-8148.94,8905.14,-31366.74,0.0
grp-a001-02-000000059832490,15플러스,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,아이폰15(추정 매핑),292400,656110,91065.81,118844.41,184317.93,632.1511,True,188,115,band1,band1,False,0.0,0.0,0.0,-6138.6,3396.87,10986.81,-36023.68,0.0
grp-a001-01-000000040080458,01. 갤럭시S23_지문방지필름,○ 02. 파워링크_PC,WEB_SITE,갤럭시 S23 (+/울트라/FE),145072,425710,103735.71,120473.21,124946.97,630.7498,False,191,111,band1,band1,False,0.0,0.0,0.0,-3993.75,-4813.75,21788.87,-29718.87,0.0
grp-a001-01-000000045920162,01. 갤럭시S24FE_지문방지,○ 02. 파워링크_MO,WEB_SITE,갤럭시 S24 FE,135660,545410,183106.8,122167.16,115686.47,639.6186,False,191,111,band1,band1,False,0.0,0.0,0.0,1414.72,2925.44,39371.64,17227.85,0.0
grp-a001-02-000000059820987,S20,● 01. 갤럭시_지문방지_TPU,SHOPPING,,180531,348600,23209.5,122854.92,119162.1,722.676,True,170,99,band2,band1,False,0.0,0.0,0.0,-722.68,-6223.73,-66796.24,-25902.77,0.0
grp-a001-01-000000060604034,아이폰15프로맥스_강화유리,○ 아이폰 파워링크,WEB_SITE,아이폰15(추정 매핑),167459,363900,45223.64,126213.48,107404.73,764.9302,False,165,96,band1,band1,False,0.0,0.0,0.0,15252.62,-12155.51,-16063.53,-68023.42,0.0
grp-a001-01-000000037423356,01. 갤럭시 플립6,○ 02. 파워링크_MO,WEB_SITE,갤럭시 Z 플립6,553480,1022030,43849.05,126563.94,151830.17,662.6384,False,191,111,band2,band1,False,0.0,0.0,0.0,-1789.92,2443.35,-27766.96,-55601.37,0.0
grp-a001-01-000000046475854,01. 갤럭시A16_지문방지,○ 02. 파워링크_MO,WEB_SITE,갤럭시 A16 LTE,135600,461420,134078.55,126884.62,125115.71,664.3174,False,191,111,band1,band1,False,0.0,0.0,0.0,3951.22,-6611.59,-15947.99,25802.29,0.0
grp-a001-01-000000040189692,01. 갤럭시S24_사생활보호,○ 02. 파워링크_MO,WEB_SITE,갤럭시 S24 (+/울트라),185370,439840,71696.04,128514.38,146951.46,672.8501,False,191,111,band1,band1,False,0.0,0.0,0.0,3788.56,-8594.25,-17902.78,-34109.86,0.0
grp-a001-01-000000060823525,골프버디필름(스마트스토어)_PC,○ 기타 파워링크,WEB_SITE,,288622,824500,193259.94,132473.16,102143.99,1051.3743,False,126,70,band1,band1,False,0.0,0.0,0.0,-10195.5,543.47,-13028.19,83467.0,0.0
grp-a001-01-000000060530499,S25FE_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,,188185,469100,85982.15,133234.74,111923.32,802.6189,False,166,97,band1,band1,False,0.0,0.0,0.0,-3960.48,1168.29,-16323.74,-28136.67,0.0
grp-a001-01-000000050212614,00. 갤럭시s25엣지,○ 02. 파워링크_MO,WEB_SITE,,112050,349920,92461.98,133294.59,138775.61,697.8774,False,191,111,band1,band1,False,0.0,0.0,0.0,-5949.39,-6129.39,-830.62,-27923.21,0.0
grp-a001-02-000000055116677,벌크4,● 11. 벌크,SHOPPING,,378434,884190,138333.97,133586.02,131812.21,459.0585,False,291,179,band1,band1,False,0.0,0.0,0.0,35273.86,13930.48,-12630.23,-31826.16,0.0
grp-a001-02-000000046074558,05. 아이폰13,● 05. 아이폰_사생활보호,SHOPPING,,452833,927200,89072.32,133929.83,146019.68,487.0176,False,275,154,band2,band1,False,0.0,0.0,0.0,9629.34,-10316.59,-4240.43,-39929.84,0.0
grp-a001-02-000000046415341,01. 뮤패드_지문방지,● 13. 아이뮤즈_뮤패드,SHOPPING,,152112,450160,110985.6,135735.41,140858.44,400.3994,False,339,206,band1,band1,False,0.0,0.0,0.0,-13213.59,-11187.79,-19514.58,19166.17,0.0
grp-a001-02-000000045087060,01. 갤럭시탭S6_종이질감,● 06. 갤럭시탭_종이질감_M,SHOPPING,,194365,522180,110824.95,136510.33,182540.17,384.5361,False,355,206,band1,band1,False,0.0,0.0,0.0,-7890.83,-12799.43,-7479.08,2483.96,0.0
grp-a001-01-000000060792982,S25울트라_사생활보호,○ 갤럭시 파워링크,WEB_SITE,갤럭시 S25 (+/울트라/FE),454223,942200,96449.12,137140.76,157691.71,826.1492,False,166,97,band1,band1,False,0.0,0.0,0.0,-3304.6,21668.08,-19148.7,-39906.42,0.0
grp-a001-01-000000040173279,02. 아이폰15_사생활 강화유리,○ 02. 파워링크_MO,WEB_SITE,아이폰15(추정 매핑),205340,552200,117395.24,138957.08,121296.02,727.524,False,191,111,band1,band1,False,0.0,0.0,0.0,-6417.62,13693.63,-17115.5,-11722.35,0.0
grp-a001-01-000000060481588,S21_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,,58289,270300,99688.79,138973.45,115596.26,842.2634,False,165,97,band1,band1,False,0.0,0.0,0.0,-2526.79,-6761.84,-4011.91,-25984.12,0.0
grp-a001-01-000000037423628,00. 사생활보호필름,○ 02. 파워링크_PC,WEB_SITE,,53120,285230,113583.68,141237.92,136870.62,739.4656,False,191,111,band1,band1,False,0.0,0.0,0.0,-3697.33,-4187.33,20045.83,-39815.42,0.0
grp-a001-01-000000060792983,S24울트라_사생활보호,○ 갤럭시 파워링크,WEB_SITE,갤럭시 S24 (+/울트라),175456,554900,148857.27,141552.3,182193.15,852.7247,False,166,97,band1,band1,False,0.0,0.0,0.0,-3410.9,14649.8,3315.66,-7249.6,0.0
grp-a001-01-000000031185769,00. 지문방지필름,○ 02. 파워링크_PC,WEB_SITE,,82090,308100,97980.13,141887.93,139594.2,742.8687,False,191,111,band1,band1,False,0.0,0.0,0.0,-4184.34,-5244.34,7042.86,-41521.96,0.0
grp-a001-01-000000047485563,01. 갤럭시S25_지문방지TPU,○ 02. 파워링크_PC,WEB_SITE,갤럭시 S25 (+/울트라/FE),272890,716100,145637.18,145991.75,144758.32,760.3737,False,192,112,band1,band1,False,0.0,0.0,0.0,-5031.87,11663.75,24159.49,-31145.94,0.0
grp-a001-02-000000059820953,S21,● 01. 갤럭시_지문방지_TPU,SHOPPING,,209965,562200,118614.78,146367.27,151042.23,762.3295,True,192,116,band1,band1,False,0.0,0.0,0.0,-1524.66,-10499.64,9875.38,-25603.58,0.0
grp-a001-02-000000046072248,02. 아이폰16,● 05. 아이폰_사생활보호,SHOPPING,아이폰16(추정 매핑),434227,987950,143183.87,146497.56,134303.77,412.6692,False,355,206,band1,band1,False,0.0,0.0,0.0,-1823.4,-16565.03,36639.79,-21565.05,0.0
grp-a001-01-000000060480728,S23울트라_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,갤럭시 S23 (+/울트라/FE),524119,839800,-33294.92,148150.93,158390.1,1204.4791,False,123,68,band3,band1,False,0.0,0.0,0.0,-9557.92,-16775.63,-72891.05,-82221.27,0.0
grp-a001-01-000000060825802,S10울트라_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,갤럭시탭 S10 울트라·+,80381,334900,115352.49,150687.66,142408.79,907.757,False,166,97,band1,band1,False,0.0,0.0,0.0,-6211.03,-7187.3,-20520.08,-1416.77,0.0
grp-a001-01-000000045802263,01. 갤럭시탭_S10울트라 플러스,○ 02. 파워링크_PC,WEB_SITE,갤럭시탭 S10 울트라·+,160100,459000,108164.17,150917.36,151530.09,786.0279,False,192,112,band1,band1,False,0.0,0.0,0.0,-4750.14,3332.67,-3162.96,-38172.75,0.0
grp-a001-01-000000060784942,S22플러스_사생활보호,○ 갤럭시 파워링크,WEB_SITE,갤럭시 S22 (+/울트라),115497,387700,111095.64,151376.24,127409.14,911.9051,False,166,97,band1,band1,False,0.0,0.0,0.0,13358.0,10915.45,-21249.2,-43304.86,0.0
grp-a001-01-000000048499536,50. 골프버디필름,○ 02. 파워링크_MO,WEB_SITE,,572000,1028700,29227.35,155228.04,136780.12,812.7122,False,191,111,band2,band1,False,0.0,0.0,0.0,-10283.56,-5194.32,-30915.81,-79607.0,0.0
grp-a001-01-000000037423635,01. 갤럭시폴드,○ 02. 파워링크_PC,WEB_SITE,,236711,623130,127479.53,156825.13,142946.42,816.7976,False,192,111,band1,band1,False,0.0,0.0,0.0,-4083.99,5228.19,7396.5,-37886.3,0.0
grp-a001-01-000000046742693,01. 갤럭시 노트20,○ 02. 파워링크_MO,WEB_SITE,,126560,324510,63101.02,157415.98,149478.18,824.1674,False,191,111,band1,band1,False,0.0,0.0,0.0,-9510.84,-6820.84,-36470.02,-41513.27,0.0
grp-a001-01-000000060480311,S25플러스_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,갤럭시 S25 (+/울트라/FE),271111,642800,104575.73,157444.07,170470.81,948.4582,False,166,97,band1,band1,False,0.0,0.0,0.0,-4793.83,1796.41,-32047.62,-17823.29,0.0
grp-a001-02-000000046072553,03. 아이폰15,● 05. 아이폰_사생활보호,SHOPPING,아이폰15(추정 매핑),560516,1105460,85574.01,162929.63,137410.79,458.9567,False,355,206,band2,band1,False,0.0,0.0,0.0,-12459.99,-18470.48,51154.29,-97579.45,0.0
grp-a001-02-000000054537415,S24플러스,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 S24 (+/울트라),1073844,1771140,-38694.96,166151.46,159696.49,557.5552,False,298,186,band3,band2,False,0.0,0.0,0.0,-13087.26,-7060.99,-44358.4,-140339.77,0.0
grp-a001-01-000000043935093,골프필름,○ 00. 자사키워드,WEB_SITE,,42250,298200,132034.04,167742.68,161629.92,502.2236,False,334,195,band1,band1,False,0.0,0.0,0.0,-3515.57,1553.78,-15941.37,-17805.48,0.0
grp-a001-01-000000060480386,S24_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,갤럭시 S24 (+/울트라),387310,914100,146938.98,168154.18,113518.26,1012.977,False,166,97,band1,band1,False,0.0,0.0,0.0,-1779.1,-5428.22,10382.61,-24390.5,0.0
grp-a001-02-000000059824059,노트20울트라,● 01. 갤럭시_지문방지_사생활,SHOPPING,,757851,1657600,210939.18,168514.59,178954.88,868.6319,True,194,116,band1,band1,False,0.0,0.0,0.0,-22864.53,10507.19,50028.09,4753.85,0.0
grp-a001-01-000000031176101,00. 강화유리필름,○ 02. 파워링크_MO,WEB_SITE,,218882,610750,138073.0,172766.3,182992.97,904.5356,False,191,111,band1,band1,False,0.0,0.0,0.0,-8922.68,-12302.68,-41898.85,28430.91,0.0
grp-a001-01-000000046954263,01. 갤럭시S22_사생활보호,○ 02. 파워링크_MO,WEB_SITE,갤럭시 S22 (+/울트라),179730,508700,117581.51,181146.12,146023.74,948.409,False,191,111,band1,band1,False,0.0,0.0,0.0,-9602.05,18946.39,-33676.19,-39232.76,0.0
grp-a001-01-000000046578743,01. 갤럭시탭_S9시리즈,○ 02. 파워링크_MO,WEB_SITE,갤럭시탭 S9 울트라,140190,557500,185642.85,181173.03,168963.42,948.5499,False,191,111,band1,band1,False,0.0,0.0,0.0,-6102.75,-7192.75,20481.67,-2716.35,0.0
grp-a001-01-000000060825657,S6_종이질감,○ 갤럭시탭 파워링크,WEB_SITE,,86198,408500,152551.27,181759.35,203423.01,1094.9359,False,166,97,band1,band1,False,0.0,0.0,0.0,4033.07,415.26,-4570.22,-29086.19,0.0
grp-a001-01-000000049864292,01. 갤럭시 플립4,○ 02. 파워링크_MO,WEB_SITE,갤럭시 Z 플립4,85470,348550,118241.28,183563.52,178520.93,961.0655,False,191,111,band1,band1,False,0.0,0.0,0.0,-6275.33,-7595.33,1804.16,-53255.74,0.0
grp-a001-02-000000043610930,03. 컨텐츠매체_03,● 10. 컨텐츠매체,SHOPPING,,1460976,2356760,-83559.28,186956.36,146090.87,526.6376,False,355,206,band3,band2,False,0.0,0.0,0.0,-49553.75,-33737.09,-142564.56,-44660.24,0.0
grp-a001-02-000000055087285,01. 갤럭시탭S11,● 06. 갤럭시탭_6H_PET_BLC,SHOPPING,갤럭시탭 S11 (+울트라),693818,1466950,163546.11,187024.62,220788.2,642.6963,True,291,76,band1,band1,False,18115.8,0.0,0.0,-2570.79,7712.61,-17374.45,-46594.81,17233.14
grp-a001-02-000000059820923,S23울트라,● 01. 갤럭시_지문방지_사생활,SHOPPING,갤럭시 S23 (+/울트라/FE),526488,1246200,201858.0,188247.64,135940.74,1081.883,True,174,104,band1,band1,False,0.0,0.0,0.0,-5397.53,24011.99,-32588.92,27584.82,0.0
grp-a001-01-000000052263060,01. 갤럭시폴드7,○ 02. 파워링크_PC,WEB_SITE,갤럭시 Z 폴드7,336107,1014920,257066.58,188523.88,188523.88,987.036,True,191,5,band1,band1,False,74757.28,108319.92,0.0,5657.0,5274.04,0.0,-46233.21,-79232.32
grp-a001-01-000000047003535,50. 도어락_사생활보호 지문방지,○ 02. 파워링크_MO,WEB_SITE,,104270,448140,157647.01,194569.56,196329.22,1018.6888,False,191,111,band1,band1,False,0.0,0.0,0.0,-7453.44,-94.13,-13470.05,-15904.93,0.0
grp-a001-01-000000044808498,02. 아이폰16_강화유리,○ 02. 파워링크_PC,WEB_SITE,아이폰16(추정 매핑),186663,500100,105622.21,196185.73,202865.87,1027.1504,False,191,111,band1,band1,False,0.0,0.0,0.0,-6685.75,-12535.75,-16799.27,-54542.75,0.0
grp-a001-01-000000050397977,00. 갤럭시s25엣지(사생활),○ 02. 파워링크_MO,WEB_SITE,,55530,375700,164049.19,197063.62,178462.91,1031.7467,False,191,111,band1,band1,False,0.0,0.0,0.0,-5158.73,-6848.73,11734.95,-32741.92,0.0
grp-a001-01-000000060480724,S24울트라_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,갤럭시 S24 (+/울트라),673901,1256800,60640.2,198737.18,186031.1,1197.2119,False,166,97,band2,band1,False,0.0,0.0,0.0,3165.68,-31791.67,-45586.69,-63884.3,0.0
grp-a001-01-000000040080459,01. 갤럭시S24,○ 02. 파워링크_MO,WEB_SITE,갤럭시 S24 (+/울트라),164810,618540,196697.89,205499.68,238081.54,1075.9146,False,191,111,band1,band1,False,0.0,0.0,0.0,4986.05,-10469.57,-17633.52,14315.25,0.0
grp-a001-01-000000038737213,02. 아이폰14,○ 02. 파워링크_MO,WEB_SITE,,129300,516250,172424.14,205557.97,197489.24,1076.2197,False,191,111,band1,band1,False,0.0,0.0,0.0,-6031.1,835.07,-8946.93,-18990.88,0.0
grp-a001-02-000000055116672,벌크3,● 11. 벌크,SHOPPING,,132920,492120,154701.27,206517.89,203181.19,709.6835,False,291,179,band1,band1,False,0.0,0.0,0.0,-2186.45,-13706.71,-5860.18,-30063.28,0.0
grp-a001-02-000000043624087,,● 11. 벌크,SHOPPING,,117630,474840,159891.92,207598.61,207598.61,3193.8248,False,65,28,band1,band1,False,0.0,0.0,0.0,0.0,-4363.82,-36578.38,-6764.49,0.0
grp-a001-01-000000060481114,S22_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,갤럭시 S22 (+/울트라),145741,413400,95872.09,210131.78,254686.54,1265.8541,False,166,97,band1,band1,False,0.0,0.0,0.0,-5903.42,-16327.98,-21218.5,-70809.79,0.0
grp-a001-01-000000060784943,S22울트라_사생활보호,○ 갤럭시 파워링크,WEB_SITE,갤럭시 S22 (+/울트라),215911,651900,165094.26,217632.36,228698.96,1311.0383,False,166,97,band1,band1,False,0.0,0.0,0.0,-6604.15,-17650.46,12895.87,-41179.36,0.0
grp-a001-01-000000046645092,01. 갤럭시S22,○ 02. 파워링크_MO,WEB_SITE,갤럭시 S22 (+/울트라),231790,698930,176702.11,220153.97,224622.9,1152.6386,False,191,111,band1,band1,False,0.0,0.0,0.0,-11403.19,-4710.38,15229.16,-42567.45,0.0
grp-a001-01-000000049863305,01. 갤럭시 플립5,○ 02. 파워링크_MO,WEB_SITE,갤럭시 Z 플립5,488530,1088630,147723.65,224497.15,242824.45,1175.3778,False,191,111,band1,band1,False,0.0,0.0,0.0,3019.66,-10063.94,-9446.16,-60283.06,0.0
grp-a001-02-000000054537533,노트20울트라,● 01. 갤럭시_지문방지_TPU,SHOPPING,,1510724,2926540,199702.65,225353.56,215511.65,748.6829,False,301,189,band2,band2,False,0.0,0.0,0.0,-18330.78,-5813.46,-51696.67,50190.0,0.0
grp-a001-01-000000060480315,S25엣지_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,갤럭시 S25 엣지,321674,759100,121984.68,228635.72,189198.7,1377.3236,False,166,97,band1,band1,False,0.0,0.0,0.0,-7959.29,-14527.45,-34465.99,-49698.3,0.0
grp-a001-02-000000045949118,01. 갤럭시탭A9시리즈_종이질감,● 06. 갤럭시탭_종이질감_M,SHOPPING,,320741,954040,236851.05,229271.48,323240.75,649.4943,False,353,206,band1,band1,False,0.0,0.0,0.0,-8765.95,-3615.59,82828.32,-62867.21,0.0
grp-a001-02-000000043624094,,● 11. 벌크,SHOPPING,,592490,1204520,111495.97,230136.48,230136.48,3486.9163,False,66,29,band2,band1,False,0.0,0.0,0.0,0.0,-11974.01,-40524.17,-66142.32,0.0
grp-a001-01-000000046980388,01. 갤럭시S22_지문방지필름,○ 02. 파워링크_PC,WEB_SITE,갤럭시 S22 (+/울트라),141636,541930,175096.9,231385.6,225191.29,1211.4429,False,191,111,band1,band1,False,0.0,0.0,0.0,-6887.21,-1323.68,9332.24,-57410.03,0.0
grp-a001-01-000000060481180,S24FE_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,갤럭시 S24 FE,167997,538200,146555.89,233923.46,194762.73,1409.1775,False,166,97,band1,band1,False,0.0,0.0,0.0,-6116.71,-5215.43,-34825.92,-41209.51,0.0
grp-a001-02-000000046224076,01. 갤럭시탭S10/플러스_지문방지,● 06. 갤럭시탭_지문방지,SHOPPING,갤럭시탭 S10 울트라·+,983442,1956750,160187.46,237970.54,207532.62,670.3396,False,355,206,band2,band1,False,0.0,0.0,0.0,-1754.62,-5489.64,-71220.92,682.1,0.0
grp-a001-02-000000045687119,Z폴드6SE,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 Z 폴드6,170230,606460,184217.69,243728.2,265997.14,692.4097,False,352,205,band1,band1,False,0.0,0.0,0.0,-9216.87,2780.0,-18139.96,-34933.68,0.0
grp-a001-02-000000055074671,01. 갤럭시탭S11_종이질감,● 06. 갤럭시탭_종이질감_M,SHOPPING,갤럭시탭 S11 (+울트라),427797,795400,37077.34,245632.23,178558.25,841.2063,True,292,76,band2,band1,False,-2085.27,0.0,0.0,-4444.83,-16912.86,-43137.33,-86878.8,-55095.8
grp-a001-01-000000047488792,01. 갤럭시S25_사생활_TPU,○ 02. 파워링크_MO,WEB_SITE,갤럭시 S25 (+/울트라/FE),116510,465150,155348.56,246611.77,258147.47,1291.1611,False,191,111,band1,band1,False,0.0,0.0,0.0,1087.01,-8715.81,-36362.24,-47272.17,0.0
grp-a001-01-000000060480003,S25_지문방지_TPU,○ 갤럭시 파워링크,WEB_SITE,갤럭시 S25 (+/울트라/FE),269067,760100,175176.13,249256.62,229274.27,1501.5459,False,166,97,band1,band1,False,0.0,0.0,0.0,9499.44,-11024.01,-34165.84,-38390.07,0.0
grp-a001-02-000000044628749,02. S24_사생활✔,● 01. 갤럭시_지문방지_TPU,SHOPPING,갤럭시 S24 (+/울트라),514875,1162660,164645.75,252257.45,236787.05,855.11,True,295,167,band1,band1,False,0.0,0.0,0.0,-6735.55,-27721.1,-19758.84,-33396.21,0.0
grp-a001-01-000000044807690,02. 아이폰16_강화유리,○ 02. 파워링크_MO,WEB_SITE,아이폰16(추정 매핑),1293400,2960120,436652.6,258709.38,226566.13,1347.4447,False,192,111,band1,band2,False,0.0,0.0,0.0,-14411.05,21013.85,137191.78,34148.64,0.0
grp-a001-02-000000044603942,13프로,● [P_삭제금지]03. 아이폰_강화유리,SHOPPING,,940874,2050300,257431.08,259212.24,250483.34,776.0846,False,334,203,band1,band1,False,0.0,0.0,0.0,-17764.76,4492.14,-9777.1,21268.56,0.0
grp-a001-02-000000045023177,S21울트라,● 01. 갤럭시_지문방지_TPU,SHOPPING,,1367556,2645530,178633.36,263230.64,329813.09,745.6959,False,353,206,band2,band1,False,0.0,0.0,0.0,20604.19,-31180.92,-70749.98,-3270.56,0.0
grp-a001-01-000000031175118,00. 지문방지필름,○ 02. 파워링크_MO,WEB_SITE,,312020,802250,156857.85,269037.09,275593.42,1408.5711,False,191,111,band1,band1,False,0.0,0.0,0.0,-4477.23,-4680.68,-50347.9,-52673.43,0.0
grp-a001-01-000000044808405,02. 아이폰16_사생활보호,○ 02. 파워링크_MO,WEB_SITE,아이폰16(추정 매핑),202950,822800,277938.37,271772.38,268333.81,1422.892,False,191,111,band1,band1,False,0.0,0.0,0.0,-12594.46,2576.17,6505.99,9678.3,0.0
grp-a001-01-000000060843311,S9FE플러스_6H BLC,○ 갤럭시탭 파워링크,WEB_SITE,갤럭시탭 S9 울트라,10678,304200,167112.77,273449.28,246540.2,1787.2502,False,153,95,band1,band1,False,0.0,0.0,0.0,-3574.5,-12974.75,-21447.0,-68340.26,0.0
