adgroup_id,campaign_type,cost,conv_amt,bep_g,product_count,ad_profit_account,ad_profit_prod,band_account,band_prod,diverges
grp-a001-02-000000044823468,SHOPPING,2355414,5070780,1.5781,4,608221.3,857804.43,band1,band1,False
grp-a001-02-000000044825994,SHOPPING,297644,603720,1.3849,5,55202.29,138286.39,band2,band1,True
grp-a001-02-000000044952212,SHOPPING,1607,0,1.7148,5,-1607.0,-1607.0,band4_unjudgeable,band4_unjudgeable,False
grp-a001-02-000000044952305,SHOPPING,18409,62010,1.6042,6,17832.96,20245.78,band1,band1,False
grp-a001-02-000000045023175,SHOPPING,50450,124010,,,22028.08,,band1,not_judged_no_bep,False
grp-a001-02-000000045023176,SHOPPING,608768,1163470,1.4144,6,71226.16,213821.08,band2,band1,True
grp-a001-02-000000045023177,SHOPPING,1367556,2645530,1.403,8,178633.36,518067.66,band2,band1,True
grp-a001-02-000000045023993,SHOPPING,630014,1055400,1.4989,4,-13181.74,74102.35,band3,band2,True
grp-a001-02-000000045025481,SHOPPING,954955,1545810,1.507,2,-51500.88,70798.15,band3,band2,True
grp-a001-02-000000045025482,SHOPPING,171125,270300,1.435,2,-13147.21,17237.37,band3,band2,True
grp-a001-02-000000045025483,SHOPPING,2669838,5878950,1.4168,5,766135.12,1479618.52,band1,band1,False
grp-a001-02-000000045087060,SHOPPING,194365,522180,1.9071,2,110824.95,79443.4,band1,band1,False
grp-a001-02-000000045087074,SHOPPING,0,0,1.6088,1,0.0,0.0,excluded_cost0,excluded_cost0,False
grp-a001-02-000000045329157,SHOPPING,934,0,1.7993,4,-934.0,-934.0,band4_unjudgeable,band4_unjudgeable,False
grp-a001-02-000000045448738,SHOPPING,156817,179690,,,-51796.54,,band3,not_judged_no_bep,False
grp-a001-02-000000045448744,SHOPPING,235399,537920,1.8333,1,78990.25,58017.24,band1,band1,False
grp-a001-02-000000045687119,SHOPPING,170230,606460,1.7463,2,184217.69,177052.83,band1,band1,False
grp-a001-02-000000045811975,SHOPPING,1865215,4398970,1.4982,1,705778.57,1070955.07,band1,band1,False
grp-a001-02-000000045949118,SHOPPING,320741,954040,1.9451,2,236851.05,169742.78,band1,band1,False
grp-a001-02-000000045949120,SHOPPING,0,0,1.6042,1,0.0,0.0,excluded_cost0,excluded_cost0,False
grp-a001-02-000000045949121,SHOPPING,0,0,1.6088,1,0.0,0.0,excluded_cost0,excluded_cost0,False
grp-a001-02-000000046072248,SHOPPING,434227,987950,1.5125,8,143183.87,218963.08,band1,band1,False
grp-a001-02-000000046072553,SHOPPING,560516,1105460,1.7581,8,85574.01,68265.07,band2,band2,False
grp-a001-02-000000046072554,SHOPPING,704835,1800600,1.5584,7,347532.04,450580.81,band1,band1,False
grp-a001-02-000000046074558,SHOPPING,452833,927200,1.7635,1,89072.32,72939.61,band2,band2,False
grp-a001-02-000000046074559,SHOPPING,86438,237800,1.7847,1,52545.05,46805.68,band1,band1,False
grp-a001-02-000000046125958,SHOPPING,101758,31800,1.8864,1,-83172.38,-84900.49,band3,band3,False
grp-a001-02-000000046125983,SHOPPING,164663,110500,1.6088,1,-100080.88,-95978.27,band3,band3,False
grp-a001-02-000000046126151,SHOPPING,34775,26900,1.9543,1,-19053.2,-21010.48,band3,band3,False
grp-a001-02-000000046126174,SHOPPING,71074,159000,1.7855,1,21854.11,17976.69,band1,band1,False
grp-a001-02-000000046126176,SHOPPING,159345,77910,1.514,1,-113810.23,-107885.29,band3,band3,False
grp-a001-02-000000046126177,SHOPPING,232340,174900,,,-130119.08,,band3,not_judged_no_bep,False
grp-a001-02-000000046126252,SHOPPING,43541,31800,1.9733,1,-24955.38,-27425.86,band3,band3,False
grp-a001-02-000000046126256,SHOPPING,188173,143100,1.8065,1,-104537.7,-108959.05,band3,band3,False
grp-a001-02-000000046126369,SHOPPING,137613,190800,1.8849,1,-26099.27,-36387.47,band3,band3,False
grp-a001-02-000000046126373,SHOPPING,254817,559500,1.7334,1,72184.75,67959.05,band1,band1,False
grp-a001-02-000000046161213,SHOPPING,254056,495310,1.9435,3,35429.68,798.64,band2,band2,False
grp-a001-02-000000046161215,SHOPPING,16135,79500,1.7517,3,30329.06,29249.48,band1,band1,False
grp-a001-02-000000046222149,SHOPPING,24155,19200,1.9075,2,-12933.49,-14089.47,band3,band3,False
grp-a001-02-000000046222157,SHOPPING,79625,121600,1.9075,2,-8555.45,-15876.64,band3,band3,False
grp-a001-02-000000046223421,SHOPPING,1243553,2919050,1.841,3,462496.09,342025.49,band1,band1,False
grp-a001-02-000000046224017,SHOPPING,1071580,1793420,1.9422,3,-23409.34,-148183.85,band3,band3,False
grp-a001-02-000000046224018,SHOPPING,1691605,4540440,1.9334,5,962071.21,656817.47,band1,band1,False
grp-a001-02-000000046224076,SHOPPING,983442,1956750,2.1912,1,160187.46,-90438.17,band2,band3,True
grp-a001-02-000000046224077,SHOPPING,1446932,2988110,2.3227,1,299479.46,-160450.75,band1,band3,True
grp-a001-02-000000046415318,SHOPPING,241633,521040,1.8209,3,62890.67,44511.21,band1,band2,True
grp-a001-02-000000046415341,SHOPPING,152112,450160,1.6946,3,110985.6,113531.81,band1,band1,False
grp-a001-02-000000046437508,SHOPPING,1519712,4285570,1.4185,1,985004.54,1501486.45,band1,band1,False
grp-a001-02-000000046838302,SHOPPING,1457699,4352590,1.9159,2,1086187.62,814126.25,band1,band1,False
grp-a001-02-000000046838304,SHOPPING,636841,1808810,1.7706,1,420324.4,384739.26,band1,band1,False
grp-a001-02-000000046838305,SHOPPING,323157,648130,1.6946,2,55644.87,59310.84,band2,band2,False
grp-a001-02-000000046842468,SHOPPING,0,0,,,0.0,,excluded_cost0,not_judged_no_bep,False
grp-a001-02-000000046842692,SHOPPING,0,0,,,0.0,,excluded_cost0,not_judged_no_bep,False
grp-a001-02-000000046842695,SHOPPING,0,0,,,0.0,,excluded_cost0,not_judged_no_bep,False
grp-a001-02-000000046842713,SHOPPING,0,0,,,0.0,,excluded_cost0,not_judged_no_bep,False
grp-a001-02-000000046842714,SHOPPING,4030,0,,,-4030.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000046842715,SHOPPING,0,0,,,0.0,,excluded_cost0,not_judged_no_bep,False
grp-a001-02-000000046842716,SHOPPING,1450,0,,,-1450.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000046842729,SHOPPING,2730,0,,,-2730.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000046842731,SHOPPING,3970,0,,,-3970.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000046842732,SHOPPING,2670,0,,,-2670.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000046843727,SHOPPING,0,0,,,0.0,,excluded_cost0,not_judged_no_bep,False
grp-a001-02-000000046843728,SHOPPING,0,0,,,0.0,,excluded_cost0,not_judged_no_bep,False
grp-a001-02-000000046843730,SHOPPING,3070,31800,,,15515.62,,band1,not_judged_no_bep,False
grp-a001-02-000000046843732,SHOPPING,24380,15900,,,-15087.19,,band3,not_judged_no_bep,False
grp-a001-02-000000046843733,SHOPPING,0,0,,,0.0,,excluded_cost0,not_judged_no_bep,False
grp-a001-02-000000046843734,SHOPPING,4850,0,,,-4850.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000046843735,SHOPPING,26580,15900,,,-17287.19,,band3,not_judged_no_bep,False
grp-a001-02-000000046843736,SHOPPING,45250,77910,,,284.77,,band2,not_judged_no_bep,False
grp-a001-02-000000047005161,SHOPPING,415401,2166620,1.625,1,850887.72,917903.62,band1,band1,False
grp-a001-02-000000047005364,SHOPPING,5494998,11988900,1.4885,1,1511957.0,2559352.02,band1,band1,False
grp-a001-02-000000047076131,SHOPPING,174482,98820,1.8724,1,-116726.3,-121704.82,band3,band3,False
grp-a001-02-000000047076159,SHOPPING,265678,318410,1.5716,1,-79582.15,-63075.56,band3,band3,False
grp-a001-02-000000047076722,SHOPPING,516809,922850,1.8557,1,22553.95,-19503.4,band2,band3,True
grp-a001-02-000000047076723,SHOPPING,270183,318560,1.8724,1,-83999.48,-100048.41,band3,band3,False
grp-a001-02-000000047076737,SHOPPING,246308,121300,1.5716,1,-175413.79,-169125.51,band3,band3,False
grp-a001-02-000000047076738,SHOPPING,48542,44600,1.8724,1,-22475.37,-24722.3,band3,band3,False
grp-a001-02-000000047076745,SHOPPING,1125757,2749210,1.7274,2,481028.51,465773.62,band1,band1,False
grp-a001-02-000000047076797,SHOPPING,1469905,3639920,1.8396,3,657459.11,508742.53,band1,band1,False
grp-a001-02-000000047076945,SHOPPING,1377323,2394350,1.6499,3,22063.32,73886.16,band2,band2,False
grp-a001-02-000000047076946,SHOPPING,1670946,3798840,1.7512,5,549299.47,498332.21,band1,band1,False
grp-a001-02-000000047077161,SHOPPING,1728358,4417660,1.8095,4,853559.01,713012.54,band1,band1,False
grp-a001-02-000000047485224,SHOPPING,5847026,11785240,1.3977,14,1040899.19,2584854.95,band2,band1,True
grp-a001-02-000000047485408,SHOPPING,452749,439910,,,-195642.05,,band3,not_judged_no_bep,False
grp-a001-02-000000048079095,SHOPPING,302522,353920,,,-95672.2,,band3,not_judged_no_bep,False
grp-a001-02-000000048079128,SHOPPING,25980,0,,,-25980.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000049350416,SHOPPING,358788,268700,1.8724,1,-201745.33,-215282.34,band3,band3,False
grp-a001-02-000000049353543,SHOPPING,0,0,,,0.0,,excluded_cost0,not_judged_no_bep,False
grp-a001-02-000000049354013,SHOPPING,294813,150410,1.5716,1,-206905.34,-199107.99,band3,band3,False
grp-a001-02-000000051215431,SHOPPING,180,14220,1.8209,3,8130.93,7629.33,band1,band1,False
grp-a001-02-000000051215435,SHOPPING,0,0,1.6946,3,0.0,0.0,excluded_cost0,excluded_cost0,False
grp-a001-02-000000052176555,SHOPPING,4103720,7924220,,,527618.4,,band2,not_judged_no_bep,False
grp-a001-02-000000052176575,SHOPPING,8705950,17894020,,,1752273.26,,band1,not_judged_no_bep,False
grp-a001-02-000000052193550,SHOPPING,177749,226900,1.2497,3,-45136.49,3814.58,band3,band2,True
grp-a001-02-000000052193556,SHOPPING,105241,135430,1.2423,2,-26088.46,3774.54,band3,band2,True
grp-a001-02-000000052193613,SHOPPING,92332,113920,,,-25751.05,,band3,not_judged_no_bep,False
grp-a001-02-000000052193617,SHOPPING,563002,785660,1.2423,3,-103820.23,69421.73,band3,band2,True
grp-a001-02-000000052193624,SHOPPING,459832,536740,1.2423,4,-146132.41,-27778.55,band3,band3,False
grp-a001-02-000000052193631,SHOPPING,757907,991820,1.3714,3,-178234.29,-34689.85,band3,band3,False
grp-a001-02-000000052350928,SHOPPING,7920,130600,,,68409.63,,band1,not_judged_no_bep,False
grp-a001-02-000000052350984,SHOPPING,1267785,4262840,1.3306,20,1223646.91,1935912.58,band1,band1,False
grp-a001-02-000000052819145,SHOPPING,1298273,1595220,1.3535,2,-365941.03,-119684.16,band3,band3,False
grp-a001-02-000000052959049,SHOPPING,727237,422370,,,-480381.36,,band3,not_judged_no_bep,False
grp-a001-02-000000053253939,SHOPPING,53520,89400,,,-1269.85,,band3,not_judged_no_bep,False
grp-a001-02-000000053481812,SHOPPING,208907,190000,2.0955,1,-97860.83,-118236.52,band3,band3,False
grp-a001-02-000000053481831,SHOPPING,53293,0,2.0769,1,-53293.0,-53293.0,band3,band3,False
grp-a001-02-000000053481892,SHOPPING,61730,15900,2.2159,1,-52437.19,-54554.59,band3,band3,False
grp-a001-02-000000053481936,SHOPPING,18950,0,,,-18950.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000053481974,SHOPPING,84653,48700,1.8295,1,-56190.11,-58033.71,band3,band3,False
grp-a001-02-000000053482043,SHOPPING,64490,63600,2.0769,1,-27318.76,-33867.44,band3,band3,False
grp-a001-02-000000053482102,SHOPPING,105463,0,2.2159,1,-105463.0,-105463.0,band3,band3,False
grp-a001-02-000000053482158,SHOPPING,141411,127400,2.0769,1,-66951.62,-80069.58,band3,band3,False
grp-a001-02-000000053482203,SHOPPING,326533,412600,1.9334,1,-85387.47,-113126.57,band3,band3,False
grp-a001-02-000000054131225,SHOPPING,1360,0,,,-1360.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000054204201,SHOPPING,856987,754470,1.7106,1,-416034.34,-415931.23,band3,band3,False
grp-a001-02-000000054212607,SHOPPING,894924,1247450,1.2423,69,-165847.44,109221.54,band3,band2,True
grp-a001-02-000000054282282,SHOPPING,109352,107200,2.7546,1,-46698.58,-70435.28,band3,band3,False
grp-a001-02-000000054403336,SHOPPING,210190,23800,,,-196280.01,,band3,not_judged_no_bep,False
grp-a001-02-000000054530371,SHOPPING,1948527,3142760,1.5028,1,-111729.81,142742.63,band3,band2,True
grp-a001-02-000000054536931,SHOPPING,1760957,3477370,1.613,2,271404.19,394883.05,band2,band1,True
grp-a001-02-000000054537415,SHOPPING,1073844,1771140,1.4264,14,-38694.96,167841.36,band3,band2,True
grp-a001-02-000000054537529,SHOPPING,4554228,9528550,1.5005,1,1014766.74,1796021.92,band1,band1,False
grp-a001-02-000000054537533,SHOPPING,1510724,2926540,1.4168,1,199702.65,554874.53,band2,band1,True
grp-a001-02-000000054537767,SHOPPING,1969008,4448850,1.7765,2,631138.11,535270.07,band1,band1,False
grp-a001-02-000000054538147,SHOPPING,2469065,5122030,1.4204,1,524523.54,1136982.59,band1,band1,False
grp-a001-02-000000054607977,SHOPPING,65442,208690,1.2423,3,56527.61,102544.8,band1,band1,False
grp-a001-02-000000054608016,SHOPPING,328215,94080,1.3503,2,-273229.61,-258541.59,band3,band3,False
grp-a001-02-000000054617822,SHOPPING,6268292,10924080,,,116325.18,,band2,not_judged_no_bep,False
grp-a001-02-000000054617868,SHOPPING,1764560,2289030,,,-426728.32,,band3,not_judged_no_bep,False
grp-a001-02-000000055045417,SHOPPING,795618,1073960,1.5028,1,-167938.28,-80978.66,band3,band3,False
grp-a001-02-000000055074537,SHOPPING,858520,1516610,2.0477,2,27868.08,-117879.28,band2,band3,True
grp-a001-02-000000055074671,SHOPPING,427797,795400,1.9491,2,37077.34,-19711.22,band2,band3,True
grp-a001-02-000000055087285,SHOPPING,693818,1466950,1.7343,2,163546.11,152027.59,band1,band1,False
grp-a001-02-000000055091017,SHOPPING,490,0,,,-490.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000055116659,SHOPPING,372172,1161070,1.2423,72,306419.47,562441.22,band1,band1,False
grp-a001-02-000000055116668,SHOPPING,264541,1215900,1.3977,88,446096.05,605388.17,band1,band1,False
grp-a001-02-000000055116672,SHOPPING,132920,492120,1.4258,84,154701.27,212233.6,band1,band1,False
grp-a001-02-000000055116677,SHOPPING,378434,884190,1.2234,68,138333.97,344297.73,band1,band1,False
grp-a001-02-000000055116682,SHOPPING,312656,470750,1.4264,35,-37524.5,17370.64,band3,band2,True
grp-a001-02-000000055116686,SHOPPING,348639,545300,1.4204,26,-29936.49,35266.94,band3,band2,True
grp-a001-02-000000055386434,SHOPPING,30109,9700,1.8058,2,-24439.8,-24737.42,band3,band3,False
grp-a001-02-000000056537604,SHOPPING,733618,983800,1.3977,14,-158632.61,-29747.36,band3,band3,False
grp-a001-02-000000058445051,SHOPPING,287680,332310,,,-93460.25,,band3,not_judged_no_bep,False
grp-a001-02-000000058709325,SHOPPING,281887,229700,1.5939,1,-147638.02,-137775.07,band3,band3,False
grp-a001-02-000000058709513,SHOPPING,306021,291400,1.504,1,-135711.24,-112271.0,band3,band3,False
grp-a001-02-000000058709674,SHOPPING,376564,493700,1.5448,2,-88019.29,-56975.7,band3,band3,False
grp-a001-02-000000059252905,SHOPPING,219452,217400,1.3867,1,-92391.8,-62676.92,band3,band3,False
grp-a001-02-000000059808374,SHOPPING,93270,47700,,,-65391.57,,band3,not_judged_no_bep,False
grp-a001-02-000000059808403,SHOPPING,175345,251400,1.3977,14,-28413.38,4521.92,band3,band2,True
grp-a001-02-000000059809116,SHOPPING,137225,251220,1.5125,5,9601.42,28870.87,band2,band1,True
grp-a001-02-000000059810135,SHOPPING,193088,318000,1.8583,3,-7231.78,-21963.85,band3,band3,False
grp-a001-02-000000059810410,SHOPPING,227796,397500,1.8561,3,4524.28,-13637.28,band2,band3,True
grp-a001-02-000000059811691,SHOPPING,159794,367700,1.8379,1,55109.57,40271.29,band1,band1,False
grp-a001-02-000000059812037,SHOPPING,414512,732400,1.4144,6,13541.77,103304.74,band2,band1,True
grp-a001-02-000000059812606,SHOPPING,572883,1617900,1.8704,1,372704.38,292119.14,band1,band1,False
grp-a001-02-000000059817936,SHOPPING,161314,353800,1.403,8,45465.66,90859.91,band1,band1,False
grp-a001-02-000000059819574,SHOPPING,74110,50700,,,-44478.21,,band3,not_judged_no_bep,False
grp-a001-02-000000059819577,SHOPPING,34600,37800,,,-12507.66,,band3,not_judged_no_bep,False
grp-a001-02-000000059819724,SHOPPING,288784,207700,1.8714,1,-167393.0,-177797.57,band3,band3,False
grp-a001-02-000000059819800,SHOPPING,201557,143100,1.8467,1,-117921.7,-124067.42,band3,band3,False
grp-a001-02-000000059820721,SHOPPING,295703,397500,1.5125,5,-63382.72,-32893.08,band3,band3,False
grp-a001-02-000000059820722,SHOPPING,89165,135100,1.5125,5,-10205.33,157.31,band3,band2,True
grp-a001-02-000000059820848,SHOPPING,284103,372600,1.5087,1,-66335.61,-37135.41,band3,band3,False
grp-a001-02-000000059820884,SHOPPING,114475,215600,1.5021,1,11533.18,29057.39,band2,band1,True
grp-a001-02-000000059820913,SHOPPING,910910,1359420,1.5042,1,-116392.17,-7160.5,band3,band3,False
grp-a001-02-000000059820923,SHOPPING,526488,1246200,1.8583,3,201858.0,144124.93,band1,band1,False
grp-a001-02-000000059820925,SHOPPING,179444,263100,1.8583,3,-25674.27,-37862.99,band3,band3,False
grp-a001-02-000000059820931,SHOPPING,395817,699600,1.5115,1,13066.69,67034.47,band2,band2,False
grp-a001-02-000000059820953,SHOPPING,209965,562200,1.502,1,118614.78,164335.93,band1,band1,False
grp-a001-02-000000059820960,SHOPPING,170149,306900,1.475,1,9219.79,37918.8,band2,band1,True
grp-a001-02-000000059820987,SHOPPING,180531,348600,1.4687,1,23209.5,56821.76,band2,band1,True
grp-a001-02-000000059820998,SHOPPING,103341,232500,1.4369,1,32544.45,58465.67,band1,band1,False
grp-a001-02-000000059821015,SHOPPING,149742,315000,1.5817,1,34360.86,49410.81,band1,band1,False
grp-a001-02-000000059821023,SHOPPING,300200,466100,1.5693,1,-27786.21,-3188.59,band3,band3,False
grp-a001-02-000000059821034,SHOPPING,240462,257300,1.4989,1,-90082.11,-68802.78,band3,band3,False
grp-a001-02-000000059821054,SHOPPING,253411,254400,1.5618,1,-104726.02,-90522.03,band3,band3,False
grp-a001-02-000000059821088,SHOPPING,837238,2103400,1.5536,1,392101.57,516649.74,band1,band1,False
grp-a001-02-000000059821217,SHOPPING,426168,560500,1.5708,1,-98581.79,-69343.45,band3,band3,False
grp-a001-02-000000059821232,SHOPPING,120644,71200,1.3867,1,-79030.91,-69299.08,band3,band3,False
grp-a001-02-000000059821852,SHOPPING,276408,421800,1.8333,1,-29885.5,-46331.09,band3,band3,False
grp-a001-02-000000059821874,SHOPPING,85829,76000,1.6894,1,-41410.53,-40842.61,band3,band3,False
grp-a001-02-000000059821962,SHOPPING,1641953,3504200,1.9694,1,406089.08,137370.65,band1,band2,True
grp-a001-02-000000059822073,SHOPPING,432742,732200,1.8561,3,-4805.12,-38258.94,band3,band3,False
grp-a001-02-000000059822154,SHOPPING,276857,477000,1.8561,3,1927.34,-19866.54,band2,band3,True
grp-a001-02-000000059822246,SHOPPING,67827,58700,1.403,8,-33519.58,-25988.08,band3,band3,False
grp-a001-02-000000059822251,SHOPPING,346442,731400,1.4144,6,81027.32,170667.73,band1,band1,False
grp-a001-02-000000059822273,SHOPPING,55039,31800,1.4144,6,-36453.38,-32555.97,band3,band3,False
grp-a001-02-000000059822914,SHOPPING,408543,590600,1.5175,1,-63364.74,-19350.25,band3,band3,False
grp-a001-02-000000059823013,SHOPPING,232754,477000,1.403,8,46030.34,107231.74,band2,band1,True
grp-a001-02-000000059824059,SHOPPING,757851,1657600,1.8646,1,210939.18,131133.23,band1,band2,True
grp-a001-02-000000059826000,SHOPPING,0,0,,,0.0,,excluded_cost0,not_judged_no_bep,False
grp-a001-02-000000059826423,SHOPPING,4069,0,1.9397,1,-4069.0,-4069.0,band4_unjudgeable,band4_unjudgeable,False
grp-a001-02-000000059826577,SHOPPING,3788,0,1.5035,1,-3788.0,-3788.0,band4_unjudgeable,band4_unjudgeable,False
grp-a001-02-000000059826628,SHOPPING,35966,44700,1.435,1,-9840.93,-4816.17,band3,band3,False
grp-a001-02-000000059827137,SHOPPING,2980,0,1.4268,1,-2980.0,-2980.0,band4_unjudgeable,band4_unjudgeable,False
grp-a001-02-000000059827296,SHOPPING,4356,15900,1.5035,1,4936.81,6219.32,band1,band1,False
grp-a001-02-000000059827297,SHOPPING,5053,15900,1.5035,1,4239.81,5522.32,band1,band1,False
grp-a001-02-000000059827298,SHOPPING,2630,0,1.5035,1,-2630.0,-2630.0,band4_unjudgeable,band4_unjudgeable,False
grp-a001-02-000000059828242,SHOPPING,17846,47700,1.441,1,10032.43,15256.01,band1,band1,False
grp-a001-02-000000059828246,SHOPPING,4710,0,1.3977,1,-4710.0,-4710.0,band4_unjudgeable,band4_unjudgeable,False
grp-a001-02-000000059828464,SHOPPING,17577,31800,1.5035,1,1008.62,3573.65,band2,band1,True
grp-a001-02-000000059828469,SHOPPING,5600,0,1.4264,1,-5600.0,-5600.0,band4_unjudgeable,band4_unjudgeable,False
grp-a001-02-000000059828556,SHOPPING,4020,0,1.5035,1,-4020.0,-4020.0,band4_unjudgeable,band4_unjudgeable,False
grp-a001-02-000000059829132,SHOPPING,18482,31800,1.5035,1,103.62,2668.65,band2,band2,False
grp-a001-02-000000059829228,SHOPPING,8690,15900,1.5035,1,602.81,1885.32,band2,band1,True
grp-a001-02-000000059829872,SHOPPING,1000,0,1.403,1,-1000.0,-1000.0,band4_unjudgeable,band4_unjudgeable,False
grp-a001-02-000000059829962,SHOPPING,22568,63600,1.4813,1,14603.24,20367.26,band1,band1,False
grp-a001-02-000000059830517,SHOPPING,475831,853220,1.5806,1,22836.45,63976.67,band2,band2,False
grp-a001-02-000000059830521,SHOPPING,160717,435600,1.5929,1,93870.96,112746.49,band1,band1,False
grp-a001-02-000000059830530,SHOPPING,207093,330200,1.5348,1,-14106.44,8049.04,band3,band2,True
grp-a001-02-000000059830538,SHOPPING,226576,250600,1.5742,1,-80111.94,-67384.03,band3,band3,False
grp-a001-02-000000059830547,SHOPPING,79613,91500,1.5001,1,-26135.5,-18617.07,band3,band3,False
grp-a001-02-000000059830552,SHOPPING,84285,215700,1.5961,1,41781.63,50856.91,band1,band1,False
grp-a001-02-000000059830874,SHOPPING,2918493,6068000,1.3306,17,627971.06,1641855.71,band1,band1,False
grp-a001-02-000000059830952,SHOPPING,1883183,3752690,1.5291,7,310089.94,570999.2,band2,band1,True
grp-a001-02-000000059832147,SHOPPING,667273,1256200,1.8252,1,66917.53,20980.34,band2,band2,False
grp-a001-02-000000059832150,SHOPPING,103771,103600,1.6526,1,-43221.61,-41081.9,band3,band3,False
grp-a001-02-000000059832206,SHOPPING,119599,115400,1.5366,1,-52153.06,-44498.13,band3,band3,False
grp-a001-02-000000059832280,SHOPPING,177828,125300,1.6375,1,-104595.97,-101308.92,band3,band3,False
grp-a001-02-000000059832332,SHOPPING,292052,423600,1.5884,1,-44477.48,-25368.54,band3,band3,False
grp-a001-02-000000059832344,SHOPPING,169292,172000,1.4566,1,-68765.99,-51208.79,band3,band3,False
grp-a001-02-000000059832490,SHOPPING,292400,656110,1.6229,1,91065.81,111882.46,band1,band1,False
grp-a001-02-000000059832492,SHOPPING,189598,242700,1.6406,1,-47751.13,-41664.32,band3,band3,False
grp-a001-02-000000059879629,SHOPPING,266700,475610,1.5846,1,11271.95,33445.15,band2,band2,False
grp-a001-02-000000059879675,SHOPPING,123148,144200,1.639,1,-38869.8,-35167.52,band3,band3,False
grp-a001-02-000000059879687,SHOPPING,289191,481200,1.5813,1,-7951.96,15115.58,band3,band2,True
grp-a001-02-000000059880038,SHOPPING,93798,164100,1.6377,1,2110.83,6403.5,band2,band2,False
grp-a001-02-000000061581230,SHOPPING,50920,50700,,,-21288.21,,band3,not_judged_no_bep,False
grp-a001-02-000000061581250,SHOPPING,142128,154100,,,-52063.71,,band3,not_judged_no_bep,False
grp-a001-02-000000061581254,SHOPPING,146952,166200,,,-49815.82,,band3,not_judged_no_bep,False
grp-a001-02-000000061581256,SHOPPING,0,0,,,0.0,,excluded_cost0,not_judged_no_bep,False
grp-a001-02-000000061581260,SHOPPING,0,0,,,0.0,,excluded_cost0,not_judged_no_bep,False
grp-a001-02-000000061581263,SHOPPING,0,0,,,0.0,,excluded_cost0,not_judged_no_bep,False
grp-a001-02-000000061581264,SHOPPING,71991,33800,,,-52236.47,,band3,not_judged_no_bep,False
grp-a001-02-000000061581269,SHOPPING,329100,28400,,,-312501.52,,band3,not_judged_no_bep,False
grp-a001-02-000000061581308,SHOPPING,47408,0,,,-47408.0,,band3,not_judged_no_bep,False
grp-a001-02-000000061693679,SHOPPING,26615,33800,,,-6860.47,,band3,not_judged_no_bep,False
grp-a001-02-000000061693682,SHOPPING,26740,0,,,-26740.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000061693688,SHOPPING,40350,0,,,-40350.0,,band3,not_judged_no_bep,False
grp-a001-02-000000061693693,SHOPPING,11873,0,,,-11873.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000061693695,SHOPPING,33960,0,,,-33960.0,,band3,not_judged_no_bep,False
grp-a001-02-000000061693698,SHOPPING,40457,0,,,-40457.0,,band3,not_judged_no_bep,False
grp-a001-02-000000061693700,SHOPPING,26890,0,,,-26890.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000061693708,SHOPPING,18930,0,,,-18930.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000061693716,SHOPPING,65000,84500,,,-15613.68,,band3,not_judged_no_bep,False
grp-a001-02-000000061693720,SHOPPING,40868,16900,,,-30990.74,,band3,not_judged_no_bep,False
grp-a001-02-000000061693722,SHOPPING,43855,16900,,,-33977.74,,band3,not_judged_no_bep,False
grp-a001-02-000000061693725,SHOPPING,27716,0,,,-27716.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000061693728,SHOPPING,22140,0,,,-22140.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000061693731,SHOPPING,26682,33800,,,-6927.47,,band3,not_judged_no_bep,False
grp-a001-02-000000061693735,SHOPPING,19960,33800,,,-205.47,,band3,not_judged_no_bep,False
grp-a001-02-000000061693737,SHOPPING,26050,33800,,,-6295.47,,band3,not_judged_no_bep,False
grp-a001-02-000000061693757,SHOPPING,42384,50700,,,-12752.21,,band3,not_judged_no_bep,False
grp-a001-02-000000061693760,SHOPPING,28220,0,,,-28220.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000061693771,SHOPPING,15686,0,,,-15686.0,,band4_unjudgeable,not_judged_no_bep,False
grp-a001-02-000000061693781,SHOPPING,47650,65600,,,-9309.85,,band3,not_judged_no_bep,False
grp-a001-02-000000061793266,SHOPPING,15380,12900,,,-7840.55,,band3,not_judged_no_bep,False
grp-a001-02-000000061793288,SHOPPING,8380,12900,,,-840.55,,band3,not_judged_no_bep,False
grp-a001-02-000000061793303,SHOPPING,13990,0,,,-13990.0,,band4_unjudgeable,not_judged_no_bep,False
