adgroup_id,campaign_id,campaign_type,cost,conv_amt,conv_cnt,clk,n_days,band,roas,aov_used,aov_layer
grp-a001-01-000000060480727,cmp-a001-01-000000010206612,WEB_SITE,211112,389500,24,197,168,band2,1.8449922316116563,16229.166666666666,adgroup
grp-a001-01-000000060480728,cmp-a001-01-000000010206612,WEB_SITE,526609,839800,50,388,125,band3,1.5947315750395454,16796.0,adgroup
grp-a001-01-000000060481114,cmp-a001-01-000000010206612,WEB_SITE,145741,413400,21,158,168,band1,2.836538791417652,19685.714285714286,adgroup
grp-a001-01-000000060481115,cmp-a001-01-000000010206612,WEB_SITE,72851,143100,9,87,168,band2,1.9642832630986533,15900.0,adgroup
grp-a001-01-000000060481178,cmp-a001-01-000000010206612,WEB_SITE,291777,518900,32,331,168,band2,1.7784129660665509,16215.625,adgroup
grp-a001-01-000000060481180,cmp-a001-01-000000010206612,WEB_SITE,167997,538200,29,182,168,band1,3.203628636225647,18558.620689655174,adgroup
grp-a001-01-000000060481584,cmp-a001-01-000000010206612,WEB_SITE,25769,63600,4,33,166,band1,2.468081803717645,15900.0,adgroup
grp-a001-01-000000060481588,cmp-a001-01-000000010206612,WEB_SITE,58659,270300,15,92,167,band1,4.607988543957449,18020.0,adgroup
grp-a001-01-000000060481589,cmp-a001-01-000000010206612,WEB_SITE,67447,124200,8,76,166,band2,1.8414458760211723,15525.0,adgroup
grp-a001-01-000000060481590,cmp-a001-01-000000010206612,WEB_SITE,127534,174900,11,115,168,band3,1.3713989994824909,15900.0,adgroup
grp-a001-01-000000060481591,cmp-a001-01-000000010206612,WEB_SITE,64914,127200,8,70,168,band2,1.9595156668823366,15900.0,adgroup
grp-a001-01-000000060489568,cmp-a001-01-000000010206612,WEB_SITE,66839,111300,6,96,168,band3,1.6651954697107976,18550.0,adgroup
grp-a001-01-000000060489686,cmp-a001-01-000000010206612,WEB_SITE,62216,95400,6,76,168,band3,1.5333676224765334,15900.0,adgroup
grp-a001-01-000000060489687,cmp-a001-01-000000010206612,WEB_SITE,26872,57600,3,36,168,band1,2.143495087823757,19200.0,adgroup
grp-a001-01-000000060530499,cmp-a001-01-000000010206612,WEB_SITE,188185,469100,29,206,168,band1,2.4927597842548557,16175.862068965518,adgroup
grp-a001-01-000000060531067,cmp-a001-01-000000010206612,WEB_SITE,12607,0,0,23,142,band4_unjudgeable,,17645.139364303177,campaign
grp-a001-01-000000060531082,cmp-a001-01-000000010206612,WEB_SITE,25082,105800,5,32,151,band1,4.218164420700104,21160.0,adgroup
grp-a001-01-000000060531708,cmp-a001-01-000000010206612,WEB_SITE,17393,0,0,19,155,band4_unjudgeable,,17645.139364303177,campaign
grp-a001-01-000000060531709,cmp-a001-01-000000010206612,WEB_SITE,250645,594200,29,274,168,band1,2.370683636218556,20489.655172413793,adgroup
grp-a001-01-000000060531710,cmp-a001-01-000000010206612,WEB_SITE,88925,164200,8,104,168,band2,1.8464998594321058,20525.0,adgroup
grp-a001-01-000000060531711,cmp-a001-01-000000010206612,WEB_SITE,284354,413800,19,299,168,band3,1.4552283421369139,21778.947368421053,adgroup
grp-a001-01-000000060531781,cmp-a001-01-000000010206612,WEB_SITE,700065,938800,58,705,168,band3,1.3410183340118418,16186.206896551725,adgroup
grp-a001-01-000000060548659,cmp-a001-01-000000010206612,WEB_SITE,72588,197100,10,104,163,band1,2.7153248470821625,19710.0,adgroup
grp-a001-01-000000060548667,cmp-a001-01-000000010206612,WEB_SITE,54391,89000,5,66,168,band3,1.6363001231821441,17800.0,adgroup
grp-a001-01-000000060548974,cmp-a001-01-000000010206612,WEB_SITE,101898,224700,12,121,168,band1,2.2051463227933814,18725.0,adgroup
grp-a001-01-000000060554859,cmp-a001-01-000000010206612,WEB_SITE,138444,376900,19,139,168,band1,2.722400392938661,19836.842105263157,adgroup
grp-a001-01-000000060554861,cmp-a001-01-000000010206612,WEB_SITE,123763,267100,12,185,168,band1,2.1581571228881007,22258.333333333332,adgroup
grp-a001-01-000000060554862,cmp-a001-01-000000010206612,WEB_SITE,1177317,2490000,121,1116,168,band1,2.1149783788053687,20578.512396694216,adgroup
grp-a001-01-000000060554863,cmp-a001-01-000000010206612,WEB_SITE,234971,416600,21,231,168,band2,1.772984751309736,19838.095238095237,adgroup
grp-a001-01-000000060558824,cmp-a001-01-000000010206612,WEB_SITE,21886,49800,2,28,93,band1,2.2754272137439457,24900.0,adgroup
grp-a001-01-000000060603885,cmp-a001-01-000000010217616,WEB_SITE,325900,667600,30,261,168,band2,2.0484811291807303,22253.333333333332,adgroup
grp-a001-01-000000060603888,cmp-a001-01-000000010217616,WEB_SITE,70542,71400,4,60,167,band3,1.0121629667432168,17850.0,adgroup
grp-a001-01-000000060603890,cmp-a001-01-000000010217616,WEB_SITE,93358,372100,13,105,75,band1,3.9857323421667132,28623.076923076922,adgroup
grp-a001-01-000000060603891,cmp-a001-01-000000010217616,WEB_SITE,236976,421500,20,246,168,band2,1.7786611302410371,21075.0,adgroup
grp-a001-01-000000060604009,cmp-a001-01-000000010217616,WEB_SITE,2874,0,0,4,151,band4_unjudgeable,,20277.029177718832,campaign
grp-a001-01-000000060604010,cmp-a001-01-000000010217616,WEB_SITE,641,0,0,1,154,band4_unjudgeable,,20277.029177718832,campaign
grp-a001-01-000000060604011,cmp-a001-01-000000010217616,WEB_SITE,31404,18900,1,27,166,band3,0.6018341612533435,18900.0,adgroup
grp-a001-01-000000060604013,cmp-a001-01-000000010217616,WEB_SITE,13382,15900,1,11,168,band3,1.1881632043042893,15900.0,adgroup
grp-a001-01-000000060604014,cmp-a001-01-000000010217616,WEB_SITE,137990,236700,13,89,168,band2,1.715341691426915,18207.69230769231,adgroup
grp-a001-01-000000060604015,cmp-a001-01-000000010217616,WEB_SITE,176158,63600,3,136,168,band3,0.36103952133879813,21200.0,adgroup
grp-a001-01-000000060604017,cmp-a001-01-000000010217616,WEB_SITE,65514,168100,8,45,168,band1,2.5658637848398818,21012.5,adgroup
grp-a001-01-000000060604019,cmp-a001-01-000000010217616,WEB_SITE,48287,71600,4,34,168,band3,1.4828007538260815,17900.0,adgroup
grp-a001-01-000000060604020,cmp-a001-01-000000010217616,WEB_SITE,27142,18900,1,22,168,band3,0.6963377790877606,18900.0,adgroup
grp-a001-01-000000060604022,cmp-a001-01-000000010217616,WEB_SITE,117923,216800,12,91,168,band2,1.8384878268022353,18066.666666666668,adgroup
grp-a001-01-000000060604025,cmp-a001-01-000000010217616,WEB_SITE,42929,36800,2,33,168,band3,0.8572293787416432,18400.0,adgroup
grp-a001-01-000000060604027,cmp-a001-01-000000010217616,WEB_SITE,3451,0,0,4,159,band4_unjudgeable,,20277.029177718832,campaign
grp-a001-01-000000060604029,cmp-a001-01-000000010217616,WEB_SITE,233285,366000,19,155,168,band3,1.568896414257239,19263.157894736843,adgroup
grp-a001-01-000000060604032,cmp-a001-01-000000010217616,WEB_SITE,340811,592200,33,209,123,band2,1.737619971186376,17945.454545454544,adgroup
grp-a001-01-000000060604034,cmp-a001-01-000000010217616,WEB_SITE,168499,382800,18,197,167,band1,2.2718235716532442,21266.666666666668,adgroup
grp-a001-01-000000060604037,cmp-a001-01-000000010217616,WEB_SITE,17190,18900,1,14,167,band3,1.0994764397905759,18900.0,adgroup
grp-a001-01-000000060604039,cmp-a001-01-000000010217616,WEB_SITE,183166,265500,15,139,168,band3,1.449504820763679,17700.0,adgroup
grp-a001-01-000000060604040,cmp-a001-01-000000010217616,WEB_SITE,123292,260500,14,94,106,band1,2.1128702592220097,18607.14285714286,adgroup
grp-a001-01-000000060604043,cmp-a001-01-000000010217616,WEB_SITE,102084,281500,15,79,168,band1,2.757533012029309,18766.666666666668,adgroup
grp-a001-01-000000060604044,cmp-a001-01-000000010217616,WEB_SITE,24214,76600,3,21,165,band1,3.163459155860246,25533.333333333332,adgroup
grp-a001-01-000000060609365,cmp-a001-01-000000010206612,WEB_SITE,24818,31800,2,25,168,band3,1.281328068337497,15900.0,adgroup
grp-a001-01-000000060610033,cmp-a001-01-000000010206612,WEB_SITE,75880,193800,10,81,168,band1,2.5540326831839746,19380.0,adgroup
grp-a001-01-000000060610036,cmp-a001-01-000000010206612,WEB_SITE,66873,143100,9,71,168,band1,2.1398770804360505,15900.0,adgroup
grp-a001-01-000000060610039,cmp-a001-01-000000010206612,WEB_SITE,70629,184800,11,79,168,band1,2.616488977615427,16800.0,adgroup
grp-a001-01-000000060610042,cmp-a001-01-000000010206612,WEB_SITE,39366,92400,6,43,167,band1,2.347203170248438,15400.0,adgroup
grp-a001-01-000000060610047,cmp-a001-01-000000010206612,WEB_SITE,25135,111300,6,40,168,band1,4.4280883230555,18550.0,adgroup
grp-a001-01-000000060610050,cmp-a001-01-000000010206612,WEB_SITE,9116,15900,1,14,167,band2,1.744186046511628,15900.0,adgroup
grp-a001-01-000000060612108,cmp-a001-01-000000010206612,WEB_SITE,20285,79500,4,30,164,band1,3.9191520828198176,19875.0,adgroup
grp-a001-01-000000060612109,cmp-a001-01-000000010206612,WEB_SITE,28729,95400,6,38,166,band1,3.3206864144244492,15900.0,adgroup
grp-a001-01-000000060612110,cmp-a001-01-000000010206612,WEB_SITE,28675,79500,5,31,168,band1,2.772449869224063,15900.0,adgroup
grp-a001-01-000000060612113,cmp-a001-01-000000010206612,WEB_SITE,4792,15900,1,8,124,band1,3.3180300500834723,15900.0,adgroup
grp-a001-01-000000060612114,cmp-a001-01-000000010206612,WEB_SITE,73032,190800,11,80,168,band1,2.6125534012487677,17345.454545454544,adgroup
grp-a001-01-000000060612115,cmp-a001-01-000000010206612,WEB_SITE,21669,33600,2,20,164,band3,1.550602242835387,16800.0,adgroup
grp-a001-01-000000060612840,cmp-a001-01-000000010206612,WEB_SITE,15738,15900,1,20,166,band3,1.0102935569958063,15900.0,adgroup
grp-a001-01-000000060612841,cmp-a001-01-000000010206612,WEB_SITE,28061,58700,4,35,168,band1,2.091871280424789,14675.0,adgroup
grp-a001-01-000000060612842,cmp-a001-01-000000010206612,WEB_SITE,10454,0,0,13,163,band4_unjudgeable,,17645.139364303177,campaign
grp-a001-01-000000060612843,cmp-a001-01-000000010206612,WEB_SITE,27799,31800,2,25,165,band3,1.1439260405050542,15900.0,adgroup
grp-a001-01-000000060612844,cmp-a001-01-000000010206612,WEB_SITE,101005,173800,10,113,168,band2,1.7207068956982328,17380.0,adgroup
grp-a001-01-000000060612964,cmp-a001-01-000000010206612,WEB_SITE,148884,140100,9,125,168,band3,0.9410010477955992,15566.666666666666,adgroup
grp-a001-01-000000060613245,cmp-a001-01-000000010206612,WEB_SITE,11556,0,0,16,161,band4_unjudgeable,,17645.139364303177,campaign
grp-a001-01-000000060613246,cmp-a001-01-000000010206612,WEB_SITE,13971,15900,1,22,162,band3,1.1380717199914108,15900.0,adgroup
grp-a001-01-000000060613247,cmp-a001-01-000000010206612,WEB_SITE,17803,127200,8,30,165,band1,7.144863225299107,15900.0,adgroup
grp-a001-01-000000060613249,cmp-a001-01-000000010206612,WEB_SITE,24184,31800,2,39,167,band3,1.3149189546807807,15900.0,adgroup
grp-a001-01-000000060613254,cmp-a001-01-000000010206612,WEB_SITE,23081,95400,5,38,167,band1,4.1332697890039425,19080.0,adgroup
grp-a001-01-000000060613256,cmp-a001-01-000000010206612,WEB_SITE,13746,31800,2,20,166,band1,2.3134002618943694,15900.0,adgroup
grp-a001-01-000000060617379,cmp-a001-01-000000010206612,WEB_SITE,118490,272300,18,163,168,band1,2.298084226517006,15127.777777777777,adgroup
grp-a001-01-000000060617381,cmp-a001-01-000000010206612,WEB_SITE,87125,159000,10,97,168,band2,1.824964131994261,15900.0,adgroup
grp-a001-01-000000060763483,cmp-a001-01-000000010206612,WEB_SITE,71658,190800,12,71,168,band1,2.6626475759859334,15900.0,adgroup
grp-a001-01-000000060763689,cmp-a001-01-000000010206612,WEB_SITE,57056,143100,9,70,166,band1,2.508062254627033,15900.0,adgroup
grp-a001-01-000000060763694,cmp-a001-01-000000010206612,WEB_SITE,303859,573400,33,335,168,band2,1.8870594584988432,17375.757575757576,adgroup
grp-a001-01-000000060763718,cmp-a001-01-000000010206612,WEB_SITE,63422,205110,12,93,168,band1,3.234051275582605,17092.5,adgroup
grp-a001-01-000000060763874,cmp-a001-01-000000010206612,WEB_SITE,268872,524700,30,293,168,band2,1.9514862090511471,17490.0,adgroup
grp-a001-01-000000060763875,cmp-a001-01-000000010206612,WEB_SITE,93982,210700,11,119,167,band1,2.2419186652763297,19154.545454545456,adgroup
grp-a001-01-000000060763876,cmp-a001-01-000000010206612,WEB_SITE,106864,223600,13,153,168,band1,2.092379098667465,17200.0,adgroup
grp-a001-01-000000060763877,cmp-a001-01-000000010206612,WEB_SITE,34842,47700,3,48,165,band3,1.3690373686929567,15900.0,adgroup
grp-a001-01-000000060764711,cmp-a001-01-000000010217616,WEB_SITE,82573,111400,6,73,168,band3,1.3491092730069152,18566.666666666668,adgroup
grp-a001-01-000000060764713,cmp-a001-01-000000010217616,WEB_SITE,206003,155200,7,165,168,band3,0.7533870865958263,22171.428571428572,adgroup
grp-a001-01-000000060764895,cmp-a001-01-000000010217616,WEB_SITE,24442,19900,1,25,145,band3,0.8141723263235414,19900.0,adgroup
grp-a001-01-000000060765090,cmp-a001-01-000000010206612,WEB_SITE,23841,63600,4,31,155,band1,2.667673335850006,15900.0,adgroup
grp-a001-01-000000060765091,cmp-a001-01-000000010206612,WEB_SITE,53634,174900,9,71,166,band1,3.2609911623224073,19433.333333333332,adgroup
grp-a001-01-000000060765092,cmp-a001-01-000000010206612,WEB_SITE,38207,143100,9,45,159,band1,3.745386970973905,15900.0,adgroup
grp-a001-01-000000060765094,cmp-a001-01-000000010206612,WEB_SITE,13084,47700,3,21,154,band1,3.6456741057780495,15900.0,adgroup
grp-a001-01-000000060784942,cmp-a001-01-000000010206612,WEB_SITE,116237,387700,20,151,168,band1,3.335426757400828,19385.0,adgroup
grp-a001-01-000000060784943,cmp-a001-01-000000010206612,WEB_SITE,215911,651900,38,251,168,band1,3.019299618824423,17155.263157894737,adgroup
grp-a001-01-000000060784944,cmp-a001-01-000000010206612,WEB_SITE,166466,333900,21,186,168,band2,2.005815001261519,15900.0,adgroup
grp-a001-01-000000060792702,cmp-a001-01-000000010206612,WEB_SITE,612060,1766000,101,729,168,band1,2.8853380387543703,17485.148514851484,adgroup
grp-a001-01-000000060792703,cmp-a001-01-000000010206612,WEB_SITE,70673,191800,12,103,168,band1,2.713907715817922,15983.333333333334,adgroup
grp-a001-01-000000060792982,cmp-a001-01-000000010206612,WEB_SITE,454223,942200,51,415,169,band1,2.074311516589869,18474.50980392157,adgroup
grp-a001-01-000000060792983,cmp-a001-01-000000010206612,WEB_SITE,175456,554900,28,203,168,band1,3.1626162684661683,19817.85714285714,adgroup
grp-a001-01-000000060792984,cmp-a001-01-000000010206612,WEB_SITE,163871,143100,9,165,167,band3,0.873247859596878,15900.0,adgroup
grp-a001-01-000000060792987,cmp-a001-01-000000010217616,WEB_SITE,206111,492200,23,198,168,band1,2.388033632363144,21400.0,adgroup
grp-a001-01-000000060792988,cmp-a001-01-000000010217616,WEB_SITE,58360,172100,7,48,168,band1,2.94893762851268,24585.714285714286,adgroup
grp-a001-01-000000060792989,cmp-a001-01-000000010217616,WEB_SITE,65172,75600,4,60,161,band3,1.1600073651261278,18900.0,adgroup
grp-a001-01-000000060792990,cmp-a001-01-000000010217616,WEB_SITE,204552,465600,21,155,162,band1,2.2761938284641556,22171.428571428572,adgroup
grp-a001-01-000000060792991,cmp-a001-01-000000010217616,WEB_SITE,206101,290400,15,188,168,band3,1.4090179086952515,19360.0,adgroup
grp-a001-01-000000060792992,cmp-a001-01-000000010217616,WEB_SITE,105506,280500,15,96,168,band1,2.6586165715693895,18700.0,adgroup
grp-a001-01-000000060792993,cmp-a001-01-000000010217616,WEB_SITE,8098,0,0,12,133,band4_unjudgeable,,20277.029177718832,campaign
grp-a001-01-000000060792994,cmp-a001-01-000000010217616,WEB_SITE,36989,119400,6,32,163,band1,3.2279866987482766,19900.0,adgroup
grp-a001-01-000000060796462,cmp-a001-01-000000010217616,WEB_SITE,9532,19900,1,13,145,band1,2.087704574066303,19900.0,adgroup
grp-a001-01-000000060796463,cmp-a001-01-000000010217616,WEB_SITE,15336,99500,4,18,156,band1,6.488002086593636,24875.0,adgroup
grp-a001-01-000000060796465,cmp-a001-01-000000010217616,WEB_SITE,43401,125300,8,47,153,band1,2.887030252759153,15662.5,adgroup
grp-a001-01-000000060796466,cmp-a001-01-000000010217616,WEB_SITE,4578,0,0,5,126,band4_unjudgeable,,20277.029177718832,campaign
grp-a001-01-000000060796467,cmp-a001-01-000000010217616,WEB_SITE,104719,218900,10,78,167,band1,2.0903560958374316,21890.0,adgroup
grp-a001-01-000000060796549,cmp-a001-01-000000010217616,WEB_SITE,51586,36800,2,40,148,band3,0.713371845074245,18400.0,adgroup
grp-a001-01-000000060796550,cmp-a001-01-000000010217616,WEB_SITE,26238,154200,8,27,155,band1,5.876972330208095,19275.0,adgroup
grp-a001-01-000000060796551,cmp-a001-01-000000010217616,WEB_SITE,5870,0,0,9,160,band4_unjudgeable,,20277.029177718832,campaign
grp-a001-01-000000060796552,cmp-a001-01-000000010217616,WEB_SITE,980,0,0,2,93,band4_unjudgeable,,20277.029177718832,campaign
grp-a001-01-000000060796704,cmp-a001-01-000000010217616,WEB_SITE,9825,0,0,13,157,band4_unjudgeable,,20277.029177718832,campaign
grp-a001-01-000000060796707,cmp-a001-01-000000010217616,WEB_SITE,38505,38800,2,42,152,band3,1.0076613426827685,19400.0,adgroup
grp-a001-01-000000060809909,cmp-a001-01-000000010206612,WEB_SITE,62917,174900,10,91,167,band1,2.779852821971804,17490.0,adgroup
grp-a001-01-000000060823525,cmp-a001-01-000000010236263,WEB_SITE,289652,824500,41,417,128,band1,2.8465192714015437,20109.756097560974,adgroup
grp-a001-01-000000060823768,cmp-a001-01-000000010236263,WEB_SITE,426549,291700,12,962,138,band3,0.6838604708954892,24308.333333333332,adgroup
grp-a001-01-000000060823769,cmp-a001-01-000000010236263,WEB_SITE,1677,0,0,5,44,band4_unjudgeable,,19032.075471698114,campaign
grp-a001-01-000000060823923,cmp-a001-01-000000010236263,WEB_SITE,13305,0,0,44,44,band4_unjudgeable,,19032.075471698114,campaign
