계산서번호,구분,발주번호,SKU번호,SKU명,입고반출일자,물류센터,수량,단가,총단가,지급일
27876397,발주,117961468,63688990,오하이 EZ툴 풀커버 사생활보호 프라이버시 강화유리 휴대폰 액정보호필름 2p 세트 아이폰17프로 1세트,2025-11-25 17:07:33,DAE6,5,"11,940","59,700",2026-01-23
27876397,발주,117961516,55707338,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 삼성 갤럭시 S25울트라, 1세트",2025-11-25 12:10:06,CHW3,12,"9,060","108,720",2026-01-23
27876397,발주,117961516,62178969,오하이 풀커버 강화유리 휴대폰 액정보호필름 2p + EZ 툴 세트 아이폰 Air,2025-11-25 12:10:06,CHW3,4,"10,740","42,960",2026-01-23
27876397,발주,118081194,62178967,오하이 풀커버 강화유리 휴대폰 액정보호필름 2p + EZ 툴 세트 아이폰17프로맥스 1세트,2025-11-25 17:07:33,DAE6,12,"10,740","128,880",2026-01-23
27876397,발주,118081546,27686154,"오하이 풀커버 강화유리 액정보호필름 + 이지솔루션 제공, 2개, 아이폰14",2025-11-25 12:10:06,CHW3,8,"10,740","85,920",2026-01-23
27876397,발주,118081546,41670025,"오하이 전면 3D 풀커버 TPU 지문방지 무광택 필름 3p + 부착 가이드툴, 갤럭시 S24플러스, 1세트",2025-11-25 12:10:06,CHW3,6,"9,540","57,240",2026-01-23
27876397,발주,118155791,50344701,"오하이 EZ툴 아이폰 풀커버 사생활보호 프라이버시 강화유리필름 2매, 아이폰 16 프로, 1세트",2025-11-25 12:10:06,CHW3,2,"11,940","23,880",2026-01-23
27876397,발주,118156076,35373955,"오하이 EZ툴 아이폰 풀커버 사생활보호 프라이버시 강화유리필름 2매, 아이폰 14 프로, 1세트",2025-11-25 00:10:19,ECH2,1,"11,940","11,940",2026-01-23
27876397,발주,118156076,50344698,"오하이 EZ툴 풀커버 사생활보호 프라이버시 강화유리 휴대폰 액정보호필름 2매, 아이폰 16 프로맥스, 1세트",2025-11-25 00:10:09,ECH2,2,"11,940","23,880",2026-01-23
27876397,발주,118156076,50344701,"오하이 EZ툴 아이폰 풀커버 사생활보호 프라이버시 강화유리필름 2매, 아이폰 16 프로, 1세트",2025-11-25 00:10:09,ECH2,5,"11,940","59,700",2026-01-23
27876397,발주,118156367,27686154,"오하이 풀커버 강화유리 액정보호필름 + 이지솔루션 제공, 2개, 아이폰14",2025-11-25 17:07:33,DAE6,10,"10,740","107,400",2026-01-23
27876397,발주,118156367,41670025,"오하이 전면 3D 풀커버 TPU 지문방지 무광택 필름 3p + 부착 가이드툴, 갤럭시 S24플러스, 1세트",2025-11-25 17:07:33,DAE6,3,"9,540","28,620",2026-01-23
27876397,발주,118276383,27686154,"오하이 풀커버 강화유리 액정보호필름 + 이지솔루션 제공, 2개, 아이폰14",2025-11-25 00:10:09,ECH2,9,"10,740","96,660",2026-01-23
27876397,발주,118276383,35373955,"오하이 EZ툴 아이폰 풀커버 사생활보호 프라이버시 강화유리필름 2매, 아이폰 14 프로, 1세트",2025-11-25 00:10:19,ECH2,1,"11,940","11,940",2026-01-23
27876397,발주,118276383,55707339,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 삼성 갤럭시 S25플러스, 1세트",2025-11-25 00:10:09,ECH2,6,"9,540","57,240",2026-01-23
27876397,발주,118276383,55707340,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 삼성 갤럭시 S25, 1세트",2025-11-25 00:10:09,ECH2,6,"9,060","54,360",2026-01-23
27876397,발주,118355646,62178970,오하이 풀커버 강화유리 휴대폰 액정보호필름 2p + EZ 툴 세트 아이폰17프로 1세트,2025-11-25 17:39:21,INC4,75,"10,740","805,500",2026-01-23
27876397,발주,118355646,62178970,오하이 풀커버 강화유리 휴대폰 액정보호필름 2p + EZ 툴 세트 아이폰17프로 1세트,2025-11-25 17:42:39,INC4,25,"10,740","268,500",2026-01-23
27876397,발주,118356220,13906334,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 갤럭시노트20, 1세트",2025-11-25 18:38:33,INC32,4,"9,540","38,160",2026-01-23
27876397,발주,118356220,17185165,오하이 갤럭시 Z플립 3 저반사 지문방지 풀커버 액정보호필름 내부3매+외부3매 1세트,2025-11-25 18:38:33,INC32,8,"10,700","85,600",2026-01-23
27876397,발주,118356220,18371042,"오하이 풀커버 강화유리 액정보호필름2개 + EZ툴 제공, 아이폰13프로맥스",2025-11-25 19:09:05,INC32,2,"10,740","21,480",2026-01-23
27876397,발주,118356220,19454772,"오하이 풀커버 강화유리 액정보호필름2개 + EZ툴 제공, 아이폰12프로맥스",2025-11-25 19:00:22,INC32,1,"10,740","10,740",2026-01-23
27876397,발주,118356220,27217829,오하이 저반사 지문방지 풀커버 내부액정보호필름 내부3매+외부 3매 +option+ 갤럭시 Z플립4 ::,2025-11-25 18:52:05,INC32,5,"10,700","53,500",2026-01-23
27876397,발주,118356220,27686157,"오하이 풀커버 강화유리 액정보호필름 + 이지솔루션 제공, 2개, 아이폰14프로맥스",2025-11-25 18:50:31,INC32,6,"10,740","64,440",2026-01-23
27876397,발주,118356220,35373954,"오하이 EZ툴 아이폰 풀커버 사생활보호 프라이버시 강화유리필름 2매, 아이폰 13/13프로, 1세트",2025-11-25 18:50:31,INC32,11,"11,940","131,340",2026-01-23
27876397,발주,118356220,35373961,"오하이 EZ툴 아이폰 풀커버 사생활보호 프라이버시 강화유리필름 2매, 아이폰 14, 1세트",2025-11-25 18:50:31,INC32,4,"11,940","47,760",2026-01-23
27876397,발주,118356220,35373967,"오하이 EZ툴 아이폰 풀커버 사생활보호 프라이버시 강화유리필름 2매, 아이폰 12 미니, 1세트",2025-11-25 18:50:31,INC32,2,"11,940","23,880",2026-01-23
27876397,발주,118356220,36684361,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 갤럭시노트20울트라, 1세트",2025-11-25 18:48:42,INC32,11,"9,540","104,940",2026-01-23
27876397,발주,118356220,36758775,"오하이 지문방지 PET 무광필름 2매, 아이폰14, 1세트",2025-11-25 18:52:05,INC32,1,"9,600","9,600",2026-01-23
27876397,발주,118356220,39017747,"오하이 풀커버 강화유리 액정보호필름 + 이지솔루션 제공, 2개, 아이폰15",2025-11-25 18:43:42,INC32,75,"10,740","805,500",2026-01-23
27876397,발주,118356220,39017751,"오하이 풀커버 강화유리 액정보호필름 + 이지솔루션 제공, 2개, 아이폰15플러스",2025-11-25 19:02:22,INC32,8,"10,740","85,920",2026-01-23
27876397,발주,118356220,40840066,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 아이폰13미니, 1세트",2025-11-25 18:42:41,INC32,1,"9,540","9,540",2026-01-23
27876397,발주,118356220,41555864,"오하이 EZ툴 풀커버 사생활보호 프라이버시 강화유리 휴대폰 액정보호필름 2매, 아이폰 15, 1세트",2025-11-25 19:00:22,INC32,9,"11,940","107,460",2026-01-23
27876397,발주,118356220,41555886,"오하이 EZ툴 풀커버 사생활보호 프라이버시 강화유리 휴대폰 액정보호필름 2매, 아이폰 15 프로맥스, 1세트",2025-11-25 19:09:05,INC32,2,"11,940","23,880",2026-01-23
27876397,발주,118356220,41669998,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 갤럭시 A24, 1세트",2025-11-25 18:38:33,INC32,1,"9,540","9,540",2026-01-23
27876397,발주,118356220,41670004,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 갤럭시 S24, 1세트",2025-11-25 18:48:42,INC32,4,"9,540","38,160",2026-01-23
27876397,발주,118356220,48102856,오하이 갤럭시 Z플립 6 저반사 지문방지 풀커버 액정보호필름 내부3매+외부3매 1세트,2025-11-25 18:42:41,INC32,2,"10,700","21,400",2026-01-23
27876397,발주,118356220,48183125,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 갤럭시 A35, 1세트",2025-11-25 18:42:41,INC32,2,"9,540","19,080",2026-01-23
27876397,발주,118356220,48472778,"오하이 풀커버 강화유리 액정보호필름2개 + EZ툴 제공, 갤럭시S24 울트라",2025-11-25 19:02:22,INC32,9,"10,740","96,660",2026-01-23
27876397,발주,118356220,49343789,"오하이 사생활보호 프라이버시 TPU 지문인식 휴대폰 액정보호필름 2매+간편부착 툴, 삼성 갤럭시 S20플러스, 1세트",2025-11-25 18:48:42,INC32,1,"6,705","6,705",2026-01-23
27876397,발주,118356220,50342948,"오하이 풀커버 강화유리 액정보호필름2개 + EZ툴 제공, 아이폰16플러스",2025-11-25 21:57:33,INC32,6,"10,740","64,440",2026-01-23
27876397,발주,118356220,50342950,"오하이 풀커버 강화유리 액정보호필름2개 + EZ툴 제공, 아이폰16프로맥스",2025-11-25 21:54:31,INC32,31,"10,740","332,940",2026-01-23
27876397,발주,118356220,50344701,"오하이 EZ툴 아이폰 풀커버 사생활보호 프라이버시 강화유리필름 2매, 아이폰 16 프로, 1세트",2025-11-25 21:57:33,INC32,22,"11,940","262,680",2026-01-23
27876397,발주,118356220,50428035,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 아이폰16프로맥스, 1세트",2025-11-25 18:38:33,INC32,4,"9,540","38,160",2026-01-23
27876397,발주,118356220,53854611,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 갤럭시 A16 5G, 1세트",2025-11-25 18:38:33,INC32,7,"9,540","66,780",2026-01-23
27876397,발주,118356220,54175433,"오하이 지문방지 PET 무광필름 2매, 아이폰16, 1세트",2025-11-25 18:42:41,INC32,1,"9,600","9,600",2026-01-23
27876397,발주,118356220,55701376,"오하이 사생활보호 프라이버시 TPU 지문인식 휴대폰 액정보호필름 2매+간편부착 툴, 삼성 갤럭시 S25울트라, 1세트",2025-11-25 18:42:41,INC32,1,"6,705","6,705",2026-01-23
27876397,발주,118356220,55701377,"오하이 사생활보호 프라이버시 TPU 지문인식 휴대폰 액정보호필름 2매+간편부착 툴, 삼성 갤럭시 S25플러스, 1세트",2025-11-25 18:42:41,INC32,1,"6,705","6,705",2026-01-23
27876397,발주,118356220,55701378,"오하이 사생활보호 프라이버시 TPU 지문인식 휴대폰 액정보호필름 2매+간편부착 툴, 삼성 갤럭시 S25, 1세트",2025-11-25 18:42:41,INC32,2,"6,705","13,410",2026-01-23
27876397,발주,118356220,55701816,"오하이 풀커버 강화유리 액정보호필름2개 + EZ툴 제공, 갤럭시S25 플러스",2025-11-25 19:00:22,INC32,5,"10,740","53,700",2026-01-23
27876397,발주,118356220,55705545,"오하이 지문방지 PET 무광필름 2매, 갤럭시 S25플러스, 1세트",2025-11-25 18:42:41,INC32,1,"9,600","9,600",2026-01-23
27876397,발주,118356220,55707340,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 삼성 갤럭시 S25, 1세트",2025-11-25 18:51:51,INC32,23,"9,060","208,380",2026-01-23
27876397,발주,118356220,57316050,"오하이 일미리 케이스 1mm 변색 없는 PC 하드 케이스, 갤럭시 S24 플러스",2025-11-25 18:51:51,INC32,2,"8,000","16,000",2026-01-23
27876397,발주,118356220,62178967,오하이 풀커버 강화유리 휴대폰 액정보호필름 2p + EZ 툴 세트 아이폰17프로맥스 1세트,2025-11-25 21:57:33,INC32,36,"10,740","386,640",2026-01-23
27876397,발주,118356220,62178969,오하이 풀커버 강화유리 휴대폰 액정보호필름 2p + EZ 툴 세트 아이폰 Air,2025-11-25 21:57:33,INC32,4,"10,740","42,960",2026-01-23
27876397,발주,118356220,62921998,"오하이 폴드,플립 지문방지 무광택 액정보호 필름 + 부착 안내문, 삼성 갤럭시 Z플립7, 1세트 투명",2025-11-25 18:51:51,INC32,42,"10,700","449,400",2026-01-23
27876397,발주,118356220,63073467,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 필름 + 부착 가이드툴, 갤럭시S23플러스, 1세트",2025-11-25 18:38:33,INC32,11,"9,540","104,940",2026-01-23
27876397,발주,118356220,65076573,오하이 모션핏 맥세이프 미니 셀카봉 브이로그 삼각대 화이트 1개 모션핏_W,2025-11-25 19:00:22,INC32,7,"13,740","96,180",2026-01-23
27876397,발주,118356220,65314217,"오하이 전면 3D 풀커버 TPU 지문방지 무광택 필름 + 부착 가이드툴 아이폰 17 Pro, 3매입 1세트",2025-11-25 18:38:33,INC32,6,"9,600","57,600",2026-01-23
27876397,발주,118438069,13906308,오하이 전면 3D 풀커버 TPU 지문방지 액정보호필름 3p + 부착 가이드툴 세트 갤럭시 S10플러스 1세트,2025-11-25 20:06:04,INC32,4,"9,600","38,400",2026-01-23
27888052,발주,118356220,27686157,"오하이 풀커버 강화유리 액정보호필름 + 이지솔루션 제공, 2개, 아이폰14프로맥스",2025-11-26 16:33:00,INC32,1,"10,740","10,740",2026-01-22
27888053,발주,118355646,31762099,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 갤럭시S23울트라, 1세트",2025-11-26 16:41:04,INC4,29,"9,540","276,660",2026-01-23
27888053,발주,118355646,55707338,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 삼성 갤럭시 S25울트라, 1세트",2025-11-26 16:41:04,INC4,61,"9,060","552,660",2026-01-23
27888053,발주,118355646,62178970,오하이 풀커버 강화유리 휴대폰 액정보호필름 2p + EZ 툴 세트 아이폰17프로 1세트,2025-11-26 19:38:33,INC4,97,"10,740","1,041,780",2026-01-23
27888053,발주,118355646,62178971,오하이 풀커버 강화유리 휴대폰 액정보호필름 2p + EZ 툴 세트 아이폰17 1세트,2025-11-26 16:13:48,INC4,50,"10,740","537,000",2026-01-23
27888053,발주,118355646,62178971,오하이 풀커버 강화유리 휴대폰 액정보호필름 2p + EZ 툴 세트 아이폰17 1세트,2025-11-26 16:14:08,INC4,50,"10,740","537,000",2026-01-23
27888053,발주,118355646,62178971,오하이 풀커버 강화유리 휴대폰 액정보호필름 2p + EZ 툴 세트 아이폰17 1세트,2025-11-26 16:41:04,INC4,5,"10,740","53,700",2026-01-23
27888053,발주,118355825,35373955,"오하이 EZ툴 아이폰 풀커버 사생활보호 프라이버시 강화유리필름 2매, 아이폰 14 프로, 1세트",2025-11-26 00:45:10,SAN3,4,"11,940","47,760",2026-01-23
27888053,발주,118355825,37350956,오하이 갤럭시 Z플립 5 저반사 지문방지 풀커버 액정보호필름 내부3매+외부3매 1세트,2025-11-26 00:45:10,SAN3,3,"10,700","32,100",2026-01-23
27888053,발주,118355825,40840085,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 아이폰15, 1세트",2025-11-26 00:45:10,SAN3,1,"9,540","9,540",2026-01-23
27888053,발주,118355825,50428036,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 아이폰16, 1세트",2025-11-26 00:45:10,SAN3,5,"9,540","47,700",2026-01-23
27888053,발주,118355825,52729614,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 삼성 갤럭시 S24FE, 1세트",2025-11-26 00:45:10,SAN3,4,"9,540","38,160",2026-01-23
27888053,발주,118355825,55701817,"오하이 풀커버 강화유리 액정보호필름 + 이지솔루션 제공, 2매1세트, 갤럭시S25 울트라",2025-11-26 00:45:10,SAN3,3,"10,740","32,220",2026-01-23
27888053,발주,118355825,63688993,오하이 EZ툴 풀커버 사생활보호 프라이버시 강화유리 휴대폰 액정보호필름 2p 세트 아이폰17에어 1세트,2025-11-26 00:45:10,SAN3,4,"11,940","47,760",2026-01-23
27888053,발주,118355825,65314216,"오하이 전면 3D 풀커버 TPU 지문방지 무광택 필름 + 부착 가이드툴, 아이폰 17, 3매입 1세트",2025-11-26 00:45:10,SAN3,6,"9,600","57,600",2026-01-23
27888053,발주,118356031,22295483,"오하이 태블릿 지문방지 필름 2매, 아이패드 미니6 투명",2025-11-26 09:51:42,INC32,1,"9,540","9,540",2026-01-23
27899821,발주,118276599,36684361,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 갤럭시노트20울트라, 1세트",2025-11-27 13:28:58,DAE3,1,"9,540","9,540",2026-01-26
27899821,발주,118276599,50344698,"오하이 EZ툴 풀커버 사생활보호 프라이버시 강화유리 휴대폰 액정보호필름 2매, 아이폰 16 프로맥스, 1세트",2025-11-27 13:29:25,DAE3,1,"11,940","11,940",2026-01-26
27899821,발주,118276599,55701817,"오하이 풀커버 강화유리 액정보호필름 + 이지솔루션 제공, 2매1세트, 갤럭시S25 울트라",2025-11-27 13:28:58,DAE3,1,"10,740","10,740",2026-01-26
27899821,발주,118355646,39017754,"오하이 풀커버 강화유리 액정보호필름 + 이지솔루션 제공, 2개, 아이폰15프로맥스",2025-11-27 19:26:44,INC4,70,"10,740","751,800",2026-01-26
27899821,발주,118355646,39017754,"오하이 풀커버 강화유리 액정보호필름 + 이지솔루션 제공, 2개, 아이폰15프로맥스",2025-11-27 19:38:25,INC4,16,"10,740","171,840",2026-01-26
27899821,발주,118355646,62178971,오하이 풀커버 강화유리 휴대폰 액정보호필름 2p + EZ 툴 세트 아이폰17 1세트,2025-11-27 19:38:25,INC4,13,"10,740","139,620",2026-01-26
27899821,발주,118356124,35373956,"오하이 EZ툴 아이폰 풀커버 사생활보호 프라이버시 강화유리필름 2매, 아이폰 13 프로맥스, 1세트",2025-11-27 13:31:13,DAE3,3,"11,940","35,820",2026-01-26
27899821,발주,118356124,35373963,"오하이 EZ툴 아이폰 풀커버 사생활보호 프라이버시 강화유리필름 2매, 아이폰 12/12프로, 1세트",2025-11-27 13:30:37,DAE3,2,"11,940","23,880",2026-01-26
27899821,발주,118356124,41269801,"오하이 사생활보호 프라이버시 TPU 지문인식 휴대폰 액정보호필름 2매+간편부착 툴, 삼성 갤럭시 S23울트라, 1세트",2025-11-27 13:28:22,DAE3,3,"6,705","20,115",2026-01-26
27899821,발주,118356124,50344698,"오하이 EZ툴 풀커버 사생활보호 프라이버시 강화유리 휴대폰 액정보호필름 2매, 아이폰 16 프로맥스, 1세트",2025-11-27 13:30:08,DAE3,3,"11,940","35,820",2026-01-26
27899821,발주,118356124,63688991,오하이 EZ툴 풀커버 사생활보호 프라이버시 강화유리 휴대폰 액정보호필름 2p 세트 아이폰17프로맥스 1세트,2025-11-27 13:28:22,DAE3,4,"11,940","47,760",2026-01-26
27899821,발주,118384976,39017749,"오하이 풀커버 강화유리 액정보호필름 + 이지솔루션 제공, 2개, 아이폰15프로",2025-11-27 23:17:56,GWJ2,18,"10,740","193,320",2026-01-26
27899821,발주,118384976,50342952,"오하이 풀커버 강화유리 액정보호필름2개 + EZ툴 제공, 아이폰16",2025-11-27 23:17:56,GWJ2,4,"10,740","42,960",2026-01-26
27934368,발주,118878692,13906308,오하이 전면 3D 풀커버 TPU 지문방지 액정보호필름 3p + 부착 가이드툴 세트 갤럭시 S10플러스 1세트,2025-11-30 01:33:05,DAE3,9,"9,600","86,400",2026-01-28
27934368,발주,118898200,17185165,오하이 갤럭시 Z플립 3 저반사 지문방지 풀커버 액정보호필름 내부3매+외부3매 1세트,2025-11-30 01:32:36,DAE3,5,"10,700","53,500",2026-01-28
27934368,발주,118898200,18371042,"오하이 풀커버 강화유리 액정보호필름2개 + EZ툴 제공, 아이폰13프로맥스",2025-11-30 01:32:47,DAE3,4,"10,740","42,960",2026-01-28
27934368,발주,118898200,27217841,오하이 갤럭시 Z폴드4 지문방지 풀커버 저반사 매트 액정보호필름 전면 3매+내부 3매 1세트,2025-11-30 01:32:57,DAE3,3,"12,000","36,000",2026-01-28
27934368,발주,118898200,35373967,"오하이 EZ툴 아이폰 풀커버 사생활보호 프라이버시 강화유리필름 2매, 아이폰 12 미니, 1세트",2025-11-30 01:33:05,DAE3,1,"11,940","11,940",2026-01-28
27934368,발주,118898200,37350956,오하이 갤럭시 Z플립 5 저반사 지문방지 풀커버 액정보호필름 내부3매+외부3매 1세트,2025-11-30 01:42:20,DAE3,3,"10,700","32,100",2026-01-28
27934368,발주,118898200,40840066,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 아이폰13미니, 1세트",2025-11-30 01:32:36,DAE3,11,"9,540","104,940",2026-01-28
27934368,발주,118898200,40840085,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 아이폰15, 1세트",2025-11-30 01:42:35,DAE3,7,"9,540","66,780",2026-01-28
27934368,발주,118898200,41670033,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 갤럭시 S23FE, 1세트",2025-11-30 01:32:57,DAE3,9,"9,540","85,860",2026-01-28
27934368,발주,118898200,41670057,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 갤럭시 A34, 1세트",2025-11-30 01:42:27,DAE3,4,"9,540","38,160",2026-01-28
27934368,발주,118898200,48183125,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 갤럭시 A35, 1세트",2025-11-30 01:33:05,DAE3,1,"9,540","9,540",2026-01-28
27934368,발주,118898200,48472777,"오하이 풀커버 강화유리 액정보호필름2개 + EZ툴 제공, 갤럭시S24",2025-11-30 01:32:57,DAE3,9,"10,740","96,660",2026-01-28
27934368,발주,118898200,50428035,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 아이폰16프로맥스, 1세트",2025-11-30 01:44:09,DAE3,8,"9,540","76,320",2026-01-28
27934368,발주,118898200,54175433,"오하이 지문방지 PET 무광필름 2매, 아이폰16, 1세트",2025-11-30 01:33:05,DAE3,1,"9,600","9,600",2026-01-28
27934368,발주,118898200,55701816,"오하이 풀커버 강화유리 액정보호필름2개 + EZ툴 제공, 갤럭시S25 플러스",2025-11-30 01:32:36,DAE3,13,"10,740","139,620",2026-01-28
27934368,발주,118898200,65199912,오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 필름 + 부착 가이드툴 갤럭시 S25FE 1세트,2025-11-30 01:32:47,DAE3,2,"9,600","19,200",2026-01-28
27934368,발주,118898200,65314217,"오하이 전면 3D 풀커버 TPU 지문방지 무광택 필름 + 부착 가이드툴 아이폰 17 Pro, 3매입 1세트",2025-11-30 01:42:42,DAE3,6,"9,600","57,600",2026-01-28
27934368,발주,118898969,39017747,"오하이 풀커버 강화유리 액정보호필름 + 이지솔루션 제공, 2개, 아이폰15",2025-11-30 02:16:27,INC4,86,"10,740","923,640",2026-01-28
27934368,발주,118898969,62178970,오하이 풀커버 강화유리 휴대폰 액정보호필름 2p + EZ 툴 세트 아이폰17프로 1세트,2025-11-30 00:19:06,INC4,70,"10,740","751,800",2026-01-28
27934368,발주,118898969,62178970,오하이 풀커버 강화유리 휴대폰 액정보호필름 2p + EZ 툴 세트 아이폰17프로 1세트,2025-11-30 00:26:42,INC4,70,"10,740","751,800",2026-01-28
27934368,발주,118898969,62178970,오하이 풀커버 강화유리 휴대폰 액정보호필름 2p + EZ 툴 세트 아이폰17프로 1세트,2025-11-30 00:37:08,INC4,30,"10,740","322,200",2026-01-28
27934368,발주,118898969,62178970,오하이 풀커버 강화유리 휴대폰 액정보호필름 2p + EZ 툴 세트 아이폰17프로 1세트,2025-11-30 01:33:23,INC4,15,"10,740","161,100",2026-01-28
27934368,발주,118898969,62178971,오하이 풀커버 강화유리 휴대폰 액정보호필름 2p + EZ 툴 세트 아이폰17 1세트,2025-11-30 01:33:23,INC4,55,"10,740","590,700",2026-01-28
27934368,발주,118898969,62178971,오하이 풀커버 강화유리 휴대폰 액정보호필름 2p + EZ 툴 세트 아이폰17 1세트,2025-11-30 01:44:37,INC4,19,"10,740","204,060",2026-01-28
27934368,발주,118898969,62178971,오하이 풀커버 강화유리 휴대폰 액정보호필름 2p + EZ 툴 세트 아이폰17 1세트,2025-11-30 02:25:32,INC4,80,"10,740","859,200",2026-01-28
27934368,발주,118898969,62178971,오하이 풀커버 강화유리 휴대폰 액정보호필름 2p + EZ 툴 세트 아이폰17 1세트,2025-11-30 02:35:09,INC4,20,"10,740","214,800",2026-01-28
27934368,발주,118904497,27686154,"오하이 풀커버 강화유리 액정보호필름 + 이지솔루션 제공, 2개, 아이폰14",2025-11-30 21:38:18,INC32,39,"10,740","418,860",2026-01-28
27934368,발주,118904497,31762099,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 갤럭시S23울트라, 1세트",2025-11-30 21:38:18,INC32,38,"9,540","362,520",2026-01-28
27934368,발주,118904497,35373955,"오하이 EZ툴 아이폰 풀커버 사생활보호 프라이버시 강화유리필름 2매, 아이폰 14 프로, 1세트",2025-11-30 21:38:18,INC32,7,"11,940","83,580",2026-01-28
27934368,발주,118904497,36684361,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 갤럭시노트20울트라, 1세트",2025-11-30 21:38:18,INC32,1,"9,540","9,540",2026-01-28
27934368,발주,118904497,41241023,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 아이폰XR/11, 1세트",2025-11-30 22:01:42,INC32,1,"9,540","9,540",2026-01-28
27934368,발주,118904497,41911904,"오하이 지문방지 PET 무광필름 2매, 갤럭시 S24울트라, 1세트",2025-11-30 22:01:42,INC32,1,"9,600","9,600",2026-01-28
27934368,발주,118904497,48102856,오하이 갤럭시 Z플립 6 저반사 지문방지 풀커버 액정보호필름 내부3매+외부3매 1세트,2025-11-30 21:38:18,INC32,1,"10,700","10,700",2026-01-28
27934368,발주,118906991,52404706,"오하이 태블릿 지문방지 필름 2매, 갤럭시탭 S10 플러스 투명",2025-11-30 22:23:37,INC32,1,"9,540","9,540",2026-01-28
27982937,발주,118834228,52404709,"오하이 태블릿 지문방지 필름 2매, 갤럭시탭 S9FE 투명",2025-12-04 18:48:27,SAN3,1,"9,540","9,540",2026-02-02
27982937,발주,118834490,17185168,오하이 저반사 지문방지 풀커버 액정보호필름 전면 3매+내부 3매 +option+ 갤럭시 Z폴드3 ::,2025-12-04 17:41:32,SAN3,2,"12,000","24,000",2026-02-02
27982937,발주,118834490,35373969,"오하이 EZ툴 아이폰 풀커버 사생활보호 프라이버시 강화유리필름 2매, 아이폰 14 프로맥스, 1세트",2025-12-04 17:41:32,SAN3,1,"11,940","11,940",2026-02-02
27982937,발주,118834490,40840066,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 아이폰13미니, 1세트",2025-12-04 17:41:32,SAN3,1,"9,540","9,540",2026-02-02
27982937,발주,118834490,41670033,"오하이 전면 3D 풀커버 TPU 지문방지 + 무광택 휴대폰 액정보호필름 3p + 부착 가이드툴, 갤럭시 S23FE, 1세트",2025-12-04 17:41:32,SAN3,2,"9,540","19,080",2026-02-02
